event_id,eventDivisionId,sex,round_name,round_order,heat_id,heat_order,total_winners_progressing,winners_progressing_to_round_order,total_losers_progressing,losers_progressing_to_round_order,source
266,359,Women,Round 2,1,966_24b,24 b,1,,,,PWA
266,359,Women,Round 2,1,966_25a,25 a,1,,,,PWA
266,359,Women,Round 2,1,966_25b,25 b,1,,,,PWA
266,359,Women,Round 3,2,966_26a,26 a,1,,,,PWA
266,359,Women,Round 3,2,966_26b,26 b,1,,,,PWA
266,359,Women,Round 3,2,966_27a,27 a,1,,,,PWA
266,359,Women,Round 3,2,966_27b,27 b,1,,,,PWA
266,359,Women,Round 4,3,966_28a,28 a,1,,,,PWA
266,359,Women,Round 4,3,966_28b,28 b,1,,,,PWA
266,359,Women,Round 4,3,966_29a,29 a,1,,,,PWA
266,359,Women,Round 4,3,966_29b,29 b,1,,,,PWA
266,359,Women,Round 5,4,966_30a,30 a,1,,,,PWA
266,359,Women,Round 5,4,966_30b,30 b,1,,,,PWA
266,359,Women,Round 6,5,966_31a,31,1,,,,PWA
266,359,Women,Round 6,5,966_32a,32,1,,,,PWA
266,359,Women,Round 6,5,966_33a,33,1,,,,PWA
266,359,Women,Round 6,5,966_34a,34,1,,,,PWA
266,359,Women,Round 6,5,966_35a,35,1,,,,PWA
266,359,Women,Round 6,5,966_36a,36,1,,,,PWA
266,360,Men,Round 1,0,965_26a,26 a,1,,,,PWA
266,360,Men,Round 1,0,965_26b,26 b,1,,,,PWA
266,360,Men,Round 1,0,965_27a,27 a,1,,,,PWA
266,360,Men,Round 1,0,965_27b,27 b,1,,,,PWA
266,360,Men,Round 1,0,965_28a,28 a,1,,,,PWA
266,360,Men,Round 1,0,965_28b,28 b,1,,,,PWA
266,360,Men,Round 1,0,965_29a,29 a,1,,,,PWA
266,360,Men,Round 1,0,965_29b,29 b,1,,,,PWA
266,360,Men,Round 1,0,965_30a,30 a,1,,,,PWA
266,360,Men,Round 1,0,965_30b,30 b,1,,,,PWA
266,360,Men,Round 1,0,965_31a,31 a,1,,,,PWA
266,360,Men,Round 1,0,965_31b,31 b,1,,,,PWA
266,360,Men,Round 1,0,965_32a,32 a,1,,,,PWA
266,360,Men,Round 1,0,965_32b,32 b,1,,,,PWA
266,360,Men,Round 1,0,965_33a,33 a,1,,,,PWA
266,360,Men,Round 1,0,965_33b,33 b,1,,,,PWA
266,360,Men,Round 2,1,965_34a,34 a,1,,,,PWA
266,360,Men,Round 2,1,965_34b,34 b,1,,,,PWA
266,360,Men,Round 2,1,965_35a,35 a,1,,,,PWA
266,360,Men,Round 2,1,965_35b,35 b,1,,,,PWA
266,360,Men,Round 2,1,965_36a,36 a,1,,,,PWA
266,360,Men,Round 2,1,965_36b,36 b,1,,,,PWA
266,360,Men,Round 2,1,965_37a,37 a,1,,,,PWA
266,360,Men,Round 2,1,965_37b,37 b,1,,,,PWA
266,360,Men,Round 3,2,965_38a,38 a,1,,,,PWA
266,360,Men,Round 3,2,965_38b,38 b,1,,,,PWA
266,360,Men,Round 3,2,965_39a,39 a,1,,,,PWA
266,360,Men,Round 3,2,965_39b,39 b,1,,,,PWA
266,360,Men,Round 3,2,965_40a,40 a,1,,,,PWA
266,360,Men,Round 3,2,965_40b,40 b,1,,,,PWA
266,360,Men,Round 3,2,965_41a,41 a,1,,,,PWA
266,360,Men,Round 3,2,965_41b,41 b,1,,,,PWA
266,360,Men,Round 4,3,965_42a,42 a,1,,,,PWA
266,360,Men,Round 4,3,965_42b,42 b,1,,,,PWA
266,360,Men,Round 4,3,965_43a,43 a,1,,,,PWA
266,360,Men,Round 4,3,965_43b,43 b,1,,,,PWA
266,360,Men,Round 5,4,965_44a,44 a,1,,,,PWA
266,360,Men,Round 5,4,965_44b,44 b,1,,,,PWA
266,360,Men,Round 5,4,965_45a,45 a,1,,,,PWA
266,360,Men,Round 5,4,965_45b,45 b,1,,,,PWA
266,360,Men,Round 6,5,965_46a,46 a,1,,,,PWA
266,360,Men,Round 6,5,965_46b,46 b,1,,,,PWA
266,360,Men,Round 7,6,965_47a,47,1,,,,PWA
266,360,Men,Round 7,6,965_48a,48,1,,,,PWA
266,360,Men,Round 7,6,965_49a,49,1,,,,PWA
266,360,Men,Round 7,6,965_50a,50,1,,,,PWA
266,360,Men,Round 7,6,965_51a,51,1,,,,PWA
266,360,Men,Round 7,6,965_52a,52,1,,,,PWA
266,356,Men,Round 1,0,965_1a,1 a,1,,,,PWA
266,356,Men,Round 1,0,965_1b,1 b,1,,,,PWA
266,356,Men,Round 1,0,965_2a,2 a,1,,,,PWA
266,356,Men,Round 1,0,965_2b,2 b,1,,,,PWA
266,356,Men,Round 1,0,965_3a,3 a,1,,,,PWA
266,356,Men,Round 1,0,965_3b,3 b,1,,,,PWA
266,356,Men,Round 1,0,965_4a,4 a,1,,,,PWA
266,356,Men,Round 1,0,965_4b,4 b,1,,,,PWA
266,356,Men,Round 1,0,965_5a,5 a,1,,,,PWA
266,356,Men,Round 1,0,965_5b,5 b,1,,,,PWA
266,356,Men,Round 1,0,965_6a,6 a,1,,,,PWA
266,356,Men,Round 1,0,965_6b,6 b,1,,,,PWA
266,356,Men,Round 1,0,965_7a,7 a,1,,,,PWA
266,356,Men,Round 1,0,965_7b,7 b,1,,,,PWA
266,356,Men,Round 1,0,965_8a,8 a,1,,,,PWA
266,356,Men,Round 1,0,965_8b,8 b,1,,,,PWA
266,356,Men,Round 2,1,965_9a,9 a,1,,,,PWA
266,356,Men,Round 2,1,965_9b,9 b,1,,,,PWA
266,356,Men,Round 2,1,965_10a,10 a,1,,,,PWA
266,356,Men,Round 2,1,965_10b,10 b,1,,,,PWA
266,356,Men,Round 2,1,965_11a,11 a,1,,,,PWA
266,356,Men,Round 2,1,965_11b,11 b,1,,,,PWA
266,356,Men,Round 2,1,965_12a,12 a,1,,,,PWA
266,356,Men,Round 2,1,965_12b,12 b,1,,,,PWA
266,356,Men,Round 2,1,965_13a,13 a,1,,,,PWA
266,356,Men,Round 2,1,965_13b,13 b,1,,,,PWA
266,356,Men,Round 2,1,965_14a,14 a,1,,,,PWA
266,356,Men,Round 2,1,965_14b,14 b,1,,,,PWA
266,356,Men,Round 2,1,965_15a,15 a,1,,,,PWA
266,356,Men,Round 2,1,965_15b,15 b,1,,,,PWA
266,356,Men,Round 2,1,965_16a,16 a,1,,,,PWA
266,356,Men,Round 2,1,965_16b,16 b,1,,,,PWA
266,356,Men,Round 3,2,965_17a,17 a,1,,,,PWA
266,356,Men,Round 3,2,965_17b,17 b,1,,,,PWA
266,356,Men,Round 3,2,965_18a,18 a,1,,,,PWA
266,356,Men,Round 3,2,965_18b,18 b,1,,,,PWA
266,356,Men,Round 3,2,965_19a,19 a,1,,,,PWA
266,356,Men,Round 3,2,965_19b,19 b,1,,,,PWA
266,356,Men,Round 3,2,965_20a,20 a,1,,,,PWA
266,356,Men,Round 3,2,965_20b,20 b,1,,,,PWA
266,356,Men,Round 4,3,965_21a,21 a,1,,,,PWA
266,356,Men,Round 4,3,965_21b,21 b,1,,,,PWA
266,356,Men,Round 4,3,965_22a,22 a,1,,,,PWA
266,356,Men,Round 4,3,965_22b,22 b,1,,,,PWA
266,356,Men,Round 5,4,965_23a,23 a,1,,,,PWA
266,356,Men,Round 5,4,965_23b,23 b,1,,,,PWA
266,356,Men,Round 6,5,965_24a,24,1,,,,PWA
266,356,Men,Round 6,5,965_25a,25,1,,,,PWA
266,358,Women,Round 1,0,966_1a,1 a,1,,,,PWA
266,358,Women,Round 1,0,966_1b,1 b,1,,,,PWA
266,358,Women,Round 1,0,966_2a,2 a,1,,,,PWA
266,358,Women,Round 1,0,966_2b,2 b,1,,,,PWA
266,358,Women,Round 1,0,966_3a,3 a,1,,,,PWA
266,358,Women,Round 1,0,966_3b,3 b,1,,,,PWA
266,358,Women,Round 1,0,966_4a,4 a,1,,,,PWA
266,358,Women,Round 1,0,966_4b,4 b,1,,,,PWA
266,358,Women,Round 1,0,966_5a,5 a,1,,,,PWA
266,358,Women,Round 1,0,966_5b,5 b,1,,,,PWA
266,358,Women,Round 1,0,966_6a,6 a,1,,,,PWA
266,358,Women,Round 1,0,966_6b,6 b,1,,,,PWA
266,358,Women,Round 1,0,966_7a,7 a,1,,,,PWA
266,358,Women,Round 1,0,966_7b,7 b,1,,,,PWA
266,358,Women,Round 1,0,966_8a,8 a,1,,,,PWA
266,358,Women,Round 1,0,966_8b,8 b,1,,,,PWA
266,358,Women,Round 2,1,966_9a,9 a,1,,,,PWA
266,358,Women,Round 2,1,966_9b,9 b,1,,,,PWA
266,358,Women,Round 2,1,966_10a,10 a,1,,,,PWA
266,358,Women,Round 2,1,966_10b,10 b,1,,,,PWA
266,358,Women,Round 2,1,966_11a,11 a,1,,,,PWA
266,358,Women,Round 2,1,966_11b,11 b,1,,,,PWA
266,358,Women,Round 2,1,966_12a,12 a,1,,,,PWA
266,358,Women,Round 2,1,966_12b,12 b,1,,,,PWA
266,358,Women,Round 3,2,966_13a,13 a,1,,,,PWA
266,358,Women,Round 3,2,966_13b,13 b,1,,,,PWA
266,358,Women,Round 3,2,966_14a,14 a,1,,,,PWA
266,358,Women,Round 3,2,966_14b,14 b,1,,,,PWA
266,358,Women,Round 4,3,966_15a,15 a,1,,,,PWA
266,358,Women,Round 4,3,966_15b,15 b,1,,,,PWA
266,358,Women,Round 5,4,966_16a,16,1,,,,PWA
266,358,Women,Round 5,4,966_17a,17,1,,,,PWA
268,386,Women,Round 1,0,993_18a,18 a,1,,,,PWA
268,386,Women,Round 1,0,993_18b,18 b,1,,,,PWA
268,386,Women,Round 1,0,993_19a,19 a,1,,,,PWA
268,386,Women,Round 1,0,993_19b,19 b,1,,,,PWA
268,386,Women,Round 1,0,993_20a,20 a,1,,,,PWA
268,386,Women,Round 1,0,993_20b,20 b,1,,,,PWA
268,386,Women,Round 1,0,993_21a,21 a,1,,,,PWA
268,386,Women,Round 1,0,993_21b,21 b,1,,,,PWA
268,386,Women,Round 2,1,993_22a,22 a,1,,,,PWA
268,386,Women,Round 2,1,993_22b,22 b,1,,,,PWA
268,386,Women,Round 2,1,993_23a,23 a,1,,,,PWA
268,386,Women,Round 2,1,993_23b,23 b,1,,,,PWA
268,386,Women,Round 2,1,993_24a,24 a,1,,,,PWA
268,386,Women,Round 2,1,993_24b,24 b,1,,,,PWA
268,386,Women,Round 2,1,993_25a,25 a,1,,,,PWA
268,386,Women,Round 2,1,993_25b,25 b,1,,,,PWA
268,386,Women,Round 3,2,993_26a,26 a,1,,,,PWA
268,386,Women,Round 3,2,993_26b,26 b,1,,,,PWA
268,386,Women,Round 3,2,993_27a,27 a,1,,,,PWA
268,386,Women,Round 3,2,993_27b,27 b,1,,,,PWA
268,386,Women,Round 4,3,993_28a,28 a,1,,,,PWA
268,386,Women,Round 4,3,993_28b,28 b,1,,,,PWA
268,386,Women,Round 4,3,993_29a,29 a,1,,,,PWA
268,386,Women,Round 4,3,993_29b,29 b,1,,,,PWA
268,386,Women,Round 5,4,993_30a,30 a,1,,,,PWA
268,386,Women,Round 5,4,993_30b,30 b,1,,,,PWA
268,386,Women,Round 6,5,993_31a,31,1,,,,PWA
268,386,Women,Round 6,5,993_32a,32,1,,,,PWA
268,386,Women,Round 6,5,993_33a,33,1,,,,PWA
268,386,Women,Round 6,5,993_34a,34,1,,,,PWA
268,386,Women,Round 6,5,993_35a,35,1,,,,PWA
268,386,Women,Round 6,5,993_36a,36,1,,,,PWA
268,376,Women,Round 1,0,993_1a,1 a,1,,,,PWA
268,376,Women,Round 1,0,993_1b,1 b,1,,,,PWA
268,376,Women,Round 1,0,993_2a,2 a,1,,,,PWA
268,376,Women,Round 1,0,993_2b,2 b,1,,,,PWA
268,376,Women,Round 1,0,993_3a,3 a,1,,,,PWA
268,376,Women,Round 1,0,993_3b,3 b,1,,,,PWA
268,376,Women,Round 1,0,993_4a,4 a,1,,,,PWA
268,376,Women,Round 1,0,993_4b,4 b,1,,,,PWA
268,376,Women,Round 1,0,993_5a,5 a,1,,,,PWA
268,376,Women,Round 1,0,993_5b,5 b,1,,,,PWA
268,376,Women,Round 1,0,993_6a,6 a,1,,,,PWA
268,376,Women,Round 1,0,993_6b,6 b,1,,,,PWA
268,376,Women,Round 1,0,993_7a,7 a,1,,,,PWA
268,376,Women,Round 1,0,993_7b,7 b,1,,,,PWA
268,376,Women,Round 1,0,993_8a,8 a,1,,,,PWA
268,376,Women,Round 1,0,993_8b,8 b,1,,,,PWA
268,376,Women,Round 2,1,993_9a,9 a,1,,,,PWA
268,376,Women,Round 2,1,993_9b,9 b,1,,,,PWA
268,376,Women,Round 2,1,993_10a,10 a,1,,,,PWA
268,376,Women,Round 2,1,993_10b,10 b,1,,,,PWA
268,376,Women,Round 2,1,993_11a,11 a,1,,,,PWA
268,376,Women,Round 2,1,993_11b,11 b,1,,,,PWA
268,376,Women,Round 2,1,993_12a,12 a,1,,,,PWA
268,376,Women,Round 2,1,993_12b,12 b,1,,,,PWA
268,376,Women,Round 3,2,993_13a,13 a,1,,,,PWA
268,376,Women,Round 3,2,993_13b,13 b,1,,,,PWA
268,376,Women,Round 3,2,993_14a,14 a,1,,,,PWA
268,376,Women,Round 3,2,993_14b,14 b,1,,,,PWA
268,376,Women,Round 4,3,993_15a,15 a,1,,,,PWA
268,376,Women,Round 4,3,993_15b,15 b,1,,,,PWA
268,376,Women,Round 5,4,993_16a,16,1,,,,PWA
268,376,Women,Round 5,4,993_17a,17,1,,,,PWA
268,385,Men,Round 1,0,992_18a,18 a,1,,,,PWA
268,385,Men,Round 1,0,992_18b,18 b,1,,,,PWA
268,385,Men,Round 1,0,992_19a,19 a,1,,,,PWA
268,385,Men,Round 1,0,992_19b,19 b,1,,,,PWA
268,385,Men,Round 1,0,992_20a,20 a,1,,,,PWA
268,385,Men,Round 1,0,992_20b,20 b,1,,,,PWA
268,385,Men,Round 1,0,992_21a,21 a,1,,,,PWA
268,385,Men,Round 1,0,992_21b,21 b,1,,,,PWA
268,385,Men,Round 2,1,992_22a,22 a,1,,,,PWA
268,385,Men,Round 2,1,992_22b,22 b,1,,,,PWA
268,385,Men,Round 2,1,992_23a,23 a,1,,,,PWA
268,385,Men,Round 2,1,992_23b,23 b,1,,,,PWA
268,385,Men,Round 2,1,992_24a,24 a,1,,,,PWA
268,385,Men,Round 2,1,992_24b,24 b,1,,,,PWA
268,385,Men,Round 2,1,992_25a,25 a,1,,,,PWA
268,385,Men,Round 2,1,992_25b,25 b,1,,,,PWA
268,385,Men,Round 3,2,992_26a,26 a,1,,,,PWA
268,385,Men,Round 3,2,992_26b,26 b,1,,,,PWA
268,385,Men,Round 3,2,992_27a,27 a,1,,,,PWA
268,385,Men,Round 3,2,992_27b,27 b,1,,,,PWA
268,385,Men,Round 4,3,992_28a,28 a,1,,,,PWA
268,385,Men,Round 4,3,992_28b,28 b,1,,,,PWA
268,385,Men,Round 4,3,992_29a,29 a,1,,,,PWA
268,385,Men,Round 4,3,992_29b,29 b,1,,,,PWA
268,385,Men,Round 5,4,992_30a,30 a,1,,,,PWA
268,385,Men,Round 5,4,992_30b,30 b,1,,,,PWA
268,385,Men,Round 6,5,992_31a,31,1,,,,PWA
268,385,Men,Round 6,5,992_32a,32,1,,,,PWA
268,385,Men,Round 6,5,992_33a,33,1,,,,PWA
268,385,Men,Round 6,5,992_34a,34,1,,,,PWA
268,385,Men,Round 6,5,992_35a,35,1,,,,PWA
268,385,Men,Round 6,5,992_36a,36,1,,,,PWA
268,375,Men,Round 1,0,992_1a,1 a,1,,,,PWA
268,375,Men,Round 1,0,992_1b,1 b,1,,,,PWA
268,375,Men,Round 1,0,992_2a,2 a,1,,,,PWA
268,375,Men,Round 1,0,992_2b,2 b,1,,,,PWA
268,375,Men,Round 1,0,992_3a,3 a,1,,,,PWA
268,375,Men,Round 1,0,992_3b,3 b,1,,,,PWA
268,375,Men,Round 1,0,992_4a,4 a,1,,,,PWA
268,375,Men,Round 1,0,992_4b,4 b,1,,,,PWA
268,375,Men,Round 1,0,992_5a,5 a,1,,,,PWA
268,375,Men,Round 1,0,992_5b,5 b,1,,,,PWA
268,375,Men,Round 1,0,992_6a,6 a,1,,,,PWA
268,375,Men,Round 1,0,992_6b,6 b,1,,,,PWA
268,375,Men,Round 1,0,992_7a,7 a,1,,,,PWA
268,375,Men,Round 1,0,992_7b,7 b,1,,,,PWA
268,375,Men,Round 1,0,992_8a,8 a,1,,,,PWA
268,375,Men,Round 1,0,992_8b,8 b,1,,,,PWA
268,375,Men,Round 2,1,992_9a,9 a,1,,,,PWA
268,375,Men,Round 2,1,992_9b,9 b,1,,,,PWA
268,375,Men,Round 2,1,992_10a,10 a,1,,,,PWA
268,375,Men,Round 2,1,992_10b,10 b,1,,,,PWA
268,375,Men,Round 2,1,992_11a,11 a,1,,,,PWA
268,375,Men,Round 2,1,992_11b,11 b,1,,,,PWA
268,375,Men,Round 2,1,992_12a,12 a,1,,,,PWA
268,375,Men,Round 2,1,992_12b,12 b,1,,,,PWA
268,375,Men,Round 3,2,992_13a,13 a,1,,,,PWA
268,375,Men,Round 3,2,992_13b,13 b,1,,,,PWA
268,375,Men,Round 3,2,992_14a,14 a,1,,,,PWA
268,375,Men,Round 3,2,992_14b,14 b,1,,,,PWA
268,375,Men,Round 4,3,992_15a,15 a,1,,,,PWA
268,375,Men,Round 4,3,992_15b,15 b,1,,,,PWA
268,375,Men,Round 5,4,992_16a,16,1,,,,PWA
268,375,Men,Round 5,4,992_17a,17,1,,,,PWA
252,287,Men,Round 1,0,840_18a,18 a,1,,,,PWA
252,287,Men,Round 1,0,840_18b,18 b,1,,,,PWA
252,287,Men,Round 1,0,840_19a,19 a,1,,,,PWA
252,287,Men,Round 1,0,840_19b,19 b,1,,,,PWA
252,287,Men,Round 1,0,840_20a,20 a,1,,,,PWA
252,287,Men,Round 1,0,840_20b,20 b,1,,,,PWA
252,287,Men,Round 1,0,840_21a,21 a,1,,,,PWA
252,287,Men,Round 1,0,840_21b,21 b,1,,,,PWA
252,287,Men,Round 2,1,840_22a,22 a,1,,,,PWA
252,287,Men,Round 2,1,840_22b,22 b,1,,,,PWA
252,287,Men,Round 2,1,840_23a,23 a,1,,,,PWA
252,287,Men,Round 2,1,840_23b,23 b,1,,,,PWA
252,287,Men,Round 2,1,840_24a,24 a,1,,,,PWA
252,287,Men,Round 2,1,840_24b,24 b,1,,,,PWA
252,287,Men,Round 2,1,840_25a,25 a,1,,,,PWA
252,287,Men,Round 2,1,840_25b,25 b,1,,,,PWA
252,287,Men,Round 3,2,840_26a,26 a,1,,,,PWA
252,287,Men,Round 3,2,840_26b,26 b,1,,,,PWA
252,287,Men,Round 3,2,840_27a,27 a,1,,,,PWA
252,287,Men,Round 3,2,840_27b,27 b,1,,,,PWA
252,287,Men,Round 4,3,840_28a,28 a,1,,,,PWA
252,287,Men,Round 4,3,840_28b,28 b,1,,,,PWA
252,287,Men,Round 4,3,840_29a,29 a,1,,,,PWA
252,287,Men,Round 4,3,840_29b,29 b,1,,,,PWA
252,287,Men,Round 5,4,840_30a,30 a,1,,,,PWA
252,287,Men,Round 5,4,840_30b,30 b,1,,,,PWA
252,287,Men,Round 6,5,840_31a,31,1,,,,PWA
252,287,Men,Round 6,5,840_32a,32,1,,,,PWA
252,287,Men,Round 6,5,840_33a,33,1,,,,PWA
252,287,Men,Round 6,5,840_34a,34,1,,,,PWA
252,287,Men,Round 6,5,840_35a,35,1,,,,PWA
252,287,Men,Round 6,5,840_36a,36,1,,,,PWA
252,286,Women,Round 1,0,841_18a,18 a,1,,,,PWA
252,286,Women,Round 1,0,841_18b,18 b,1,,,,PWA
252,286,Women,Round 1,0,841_19a,19 a,1,,,,PWA
252,286,Women,Round 1,0,841_19b,19 b,1,,,,PWA
252,286,Women,Round 1,0,841_20a,20 a,1,,,,PWA
252,286,Women,Round 1,0,841_20b,20 b,1,,,,PWA
252,286,Women,Round 1,0,841_21a,21 a,1,,,,PWA
252,286,Women,Round 1,0,841_21b,21 b,1,,,,PWA
252,286,Women,Round 2,1,841_22a,22 a,1,,,,PWA
252,286,Women,Round 2,1,841_22b,22 b,1,,,,PWA
252,286,Women,Round 2,1,841_23a,23 a,1,,,,PWA
252,286,Women,Round 2,1,841_23b,23 b,1,,,,PWA
252,286,Women,Round 2,1,841_24a,24 a,1,,,,PWA
252,286,Women,Round 2,1,841_24b,24 b,1,,,,PWA
252,286,Women,Round 2,1,841_25a,25 a,1,,,,PWA
252,286,Women,Round 2,1,841_25b,25 b,1,,,,PWA
252,286,Women,Round 3,2,841_26a,26 a,1,,,,PWA
252,286,Women,Round 3,2,841_26b,26 b,1,,,,PWA
252,286,Women,Round 3,2,841_27a,27 a,1,,,,PWA
252,286,Women,Round 3,2,841_27b,27 b,1,,,,PWA
252,286,Women,Round 4,3,841_28a,28 a,1,,,,PWA
252,286,Women,Round 4,3,841_28b,28 b,1,,,,PWA
252,286,Women,Round 4,3,841_29a,29 a,1,,,,PWA
252,286,Women,Round 4,3,841_29b,29 b,1,,,,PWA
252,286,Women,Round 5,4,841_30a,30 a,1,,,,PWA
252,286,Women,Round 5,4,841_30b,30 b,1,,,,PWA
252,286,Women,Round 6,5,841_31a,31,1,,,,PWA
252,286,Women,Round 6,5,841_32a,32,1,,,,PWA
252,286,Women,Round 6,5,841_33a,33,1,,,,PWA
252,286,Women,Round 6,5,841_34a,34,1,,,,PWA
252,286,Women,Round 6,5,841_35a,35,1,,,,PWA
252,286,Women,Round 6,5,841_36a,36,1,,,,PWA
252,285,Men,Round 1,0,840_1a,1 a,1,,,,PWA
252,285,Men,Round 1,0,840_1b,1 b,1,,,,PWA
252,285,Men,Round 1,0,840_2a,2 a,1,,,,PWA
252,285,Men,Round 1,0,840_2b,2 b,1,,,,PWA
252,285,Men,Round 1,0,840_3a,3 a,1,,,,PWA
252,285,Men,Round 1,0,840_3b,3 b,1,,,,PWA
252,285,Men,Round 1,0,840_4a,4 a,1,,,,PWA
252,285,Men,Round 1,0,840_4b,4 b,1,,,,PWA
252,285,Men,Round 1,0,840_5a,5 a,1,,,,PWA
252,285,Men,Round 1,0,840_5b,5 b,1,,,,PWA
252,285,Men,Round 1,0,840_6a,6 a,1,,,,PWA
252,285,Men,Round 1,0,840_6b,6 b,1,,,,PWA
252,285,Men,Round 1,0,840_7a,7 a,1,,,,PWA
252,285,Men,Round 1,0,840_7b,7 b,1,,,,PWA
252,285,Men,Round 1,0,840_8a,8 a,1,,,,PWA
252,285,Men,Round 1,0,840_8b,8 b,1,,,,PWA
252,285,Men,Round 2,1,840_9a,9 a,1,,,,PWA
252,285,Men,Round 2,1,840_9b,9 b,1,,,,PWA
252,285,Men,Round 2,1,840_10a,10 a,1,,,,PWA
252,285,Men,Round 2,1,840_10b,10 b,1,,,,PWA
252,285,Men,Round 2,1,840_11a,11 a,1,,,,PWA
252,285,Men,Round 2,1,840_11b,11 b,1,,,,PWA
252,285,Men,Round 2,1,840_12a,12 a,1,,,,PWA
252,285,Men,Round 2,1,840_12b,12 b,1,,,,PWA
252,285,Men,Round 3,2,840_13a,13 a,1,,,,PWA
252,285,Men,Round 3,2,840_13b,13 b,1,,,,PWA
252,285,Men,Round 3,2,840_14a,14 a,1,,,,PWA
252,285,Men,Round 3,2,840_14b,14 b,1,,,,PWA
252,285,Men,Round 4,3,840_15a,15 a,1,,,,PWA
252,285,Men,Round 4,3,840_15b,15 b,1,,,,PWA
252,285,Men,Round 5,4,840_16a,16,1,,,,PWA
252,285,Men,Round 5,4,840_17a,17,1,,,,PWA
252,284,Women,Round 1,0,841_1a,1 a,1,,,,PWA
252,284,Women,Round 1,0,841_1b,1 b,1,,,,PWA
252,284,Women,Round 1,0,841_2a,2 a,1,,,,PWA
252,284,Women,Round 1,0,841_2b,2 b,1,,,,PWA
252,284,Women,Round 1,0,841_3a,3 a,1,,,,PWA
252,284,Women,Round 1,0,841_3b,3 b,1,,,,PWA
252,284,Women,Round 1,0,841_4a,4 a,1,,,,PWA
252,284,Women,Round 1,0,841_4b,4 b,1,,,,PWA
252,284,Women,Round 1,0,841_5a,5 a,1,,,,PWA
252,284,Women,Round 1,0,841_5b,5 b,1,,,,PWA
252,284,Women,Round 1,0,841_6a,6 a,1,,,,PWA
252,284,Women,Round 1,0,841_6b,6 b,1,,,,PWA
252,284,Women,Round 1,0,841_7a,7 a,1,,,,PWA
252,284,Women,Round 1,0,841_7b,7 b,1,,,,PWA
252,284,Women,Round 1,0,841_8a,8 a,1,,,,PWA
252,284,Women,Round 1,0,841_8b,8 b,1,,,,PWA
252,284,Women,Round 2,1,841_9a,9 a,1,,,,PWA
252,284,Women,Round 2,1,841_9b,9 b,1,,,,PWA
252,284,Women,Round 2,1,841_10a,10 a,1,,,,PWA
252,284,Women,Round 2,1,841_10b,10 b,1,,,,PWA
252,284,Women,Round 2,1,841_11a,11 a,1,,,,PWA
252,284,Women,Round 2,1,841_11b,11 b,1,,,,PWA
252,284,Women,Round 2,1,841_12a,12 a,1,,,,PWA
252,284,Women,Round 2,1,841_12b,12 b,1,,,,PWA
252,284,Women,Round 3,2,841_13a,13 a,1,,,,PWA
252,284,Women,Round 3,2,841_13b,13 b,1,,,,PWA
252,284,Women,Round 3,2,841_14a,14 a,1,,,,PWA
252,284,Women,Round 3,2,841_14b,14 b,1,,,,PWA
252,284,Women,Round 4,3,841_15a,15 a,1,,,,PWA
252,284,Women,Round 4,3,841_15b,15 b,1,,,,PWA
252,284,Women,Round 5,4,841_16a,16,1,,,,PWA
252,284,Women,Round 5,4,841_17a,17,1,,,,PWA
256,297,Men,Round 1,0,873_1a,1 a,1,,,,PWA
256,297,Men,Round 1,0,873_1b,1 b,1,,,,PWA
256,297,Men,Round 1,0,873_2a,2 a,1,,,,PWA
256,297,Men,Round 1,0,873_2b,2 b,1,,,,PWA
256,297,Men,Round 1,0,873_3a,3 a,1,,,,PWA
256,297,Men,Round 1,0,873_3b,3 b,1,,,,PWA
256,297,Men,Round 1,0,873_4a,4 a,1,,,,PWA
256,297,Men,Round 1,0,873_4b,4 b,1,,,,PWA
256,297,Men,Round 1,0,873_5a,5 a,1,,,,PWA
256,297,Men,Round 1,0,873_5b,5 b,1,,,,PWA
256,297,Men,Round 1,0,873_6a,6 a,1,,,,PWA
256,297,Men,Round 1,0,873_6b,6 b,1,,,,PWA
256,297,Men,Round 1,0,873_7a,7 a,1,,,,PWA
256,297,Men,Round 1,0,873_7b,7 b,1,,,,PWA
256,297,Men,Round 1,0,873_8a,8 a,1,,,,PWA
256,297,Men,Round 1,0,873_8b,8 b,1,,,,PWA
256,297,Men,Round 2,1,873_9a,9 a,1,,,,PWA
256,297,Men,Round 2,1,873_9b,9 b,1,,,,PWA
256,297,Men,Round 2,1,873_10a,10 a,1,,,,PWA
256,297,Men,Round 2,1,873_10b,10 b,1,,,,PWA
256,297,Men,Round 2,1,873_11a,11 a,1,,,,PWA
256,297,Men,Round 2,1,873_11b,11 b,1,,,,PWA
256,297,Men,Round 2,1,873_12a,12 a,1,,,,PWA
256,297,Men,Round 2,1,873_12b,12 b,1,,,,PWA
256,297,Men,Round 3,2,873_13a,13 a,1,,,,PWA
256,297,Men,Round 3,2,873_13b,13 b,1,,,,PWA
256,297,Men,Round 3,2,873_14a,14 a,1,,,,PWA
256,297,Men,Round 3,2,873_14b,14 b,1,,,,PWA
256,297,Men,Round 4,3,873_15a,15 a,1,,,,PWA
256,297,Men,Round 4,3,873_15b,15 b,1,,,,PWA
256,297,Men,Round 5,4,873_16a,16,1,,,,PWA
256,297,Men,Round 5,4,873_17a,17,1,,,,PWA
256,298,Women,Round 1,0,872_18a,18 a,1,,,,PWA
256,298,Women,Round 1,0,872_18b,18 b,1,,,,PWA
256,298,Women,Round 1,0,872_19a,19 a,1,,,,PWA
