source,event_id,heat_id,eventDivisionId,athleteId,score,modified_total,modifier,type,counting,total_wave,total_jump,total_points
PWA,275,1186_16a,498,Sniady_POL-1111,1.50,,,Wave,No,5.74,8.88,14.62
PWA,275,1186_16a,498,Sniady_POL-1111,2.12,,,Wave,Yes,5.74,8.88,14.62
PWA,275,1186_16a,498,Sniady_POL-1111,3.62,,,Wave,Yes,5.74,8.88,14.62
PWA,275,1186_16a,498,Sniady_POL-1111,1.00,,,Wave,No,5.74,8.88,14.62
PWA,275,1186_16a,498,Sniady_POL-1111,2.00,,,Wave,No,5.74,8.88,14.62
PWA,275,1186_16a,498,Sniady_POL-1111,3.62,,,B ,No,5.74,8.88,14.62
PWA,275,1186_16a,498,Sniady_POL-1111,1.00,,,B ,No,5.74,8.88,14.62
PWA,275,1186_16a,498,Sniady_POL-1111,5.38,,,B ,Yes,5.74,8.88,14.62
PWA,275,1186_16a,498,Sniady_POL-1111,1.00,,,F,No,5.74,8.88,14.62
PWA,275,1186_16a,498,Sniady_POL-1111,3.50,,,F,Yes,5.74,8.88,14.62
PWA,275,1186_16a,498,Sniady_POL-1111,1.00,,,P,No,5.74,8.88,14.62
PWA,275,1186_17a,498,Ruano Moreno_E-64,7.12,,,Wave,Yes,14.37,14.05,28.42
PWA,275,1186_17a,498,Ruano Moreno_E-64,4.50,,,Wave,No,14.37,14.05,28.42
PWA,275,1186_17a,498,Ruano Moreno_E-64,7.25,,,Wave,Yes,14.37,14.05,28.42
PWA,275,1186_17a,498,Ruano Moreno_E-64,1.00,,,Wave,No,14.37,14.05,28.42
PWA,275,1186_17a,498,Ruano Moreno_E-64,5.88,,,Wave,No,14.37,14.05,28.42
PWA,275,1186_17a,498,Ruano Moreno_E-64,3.88,,,Wave,No,14.37,14.05,28.42
PWA,275,1186_17a,498,Ruano Moreno_E-64,1.00,,,B ,No,14.37,14.05,28.42
PWA,275,1186_17a,498,Ruano Moreno_E-64,7.43,,,B ,Yes,14.37,14.05,28.42
PWA,275,1186_17a,498,Ruano Moreno_E-64,1.00,,,B ,No,14.37,14.05,28.42
PWA,275,1186_17a,498,Ruano Moreno_E-64,6.62,,,F,Yes,14.37,14.05,28.42
PWA,275,1186_17a,498,Ruano Moreno_E-63,3.12,,,Wave,Yes,6.5,13.05,19.55
PWA,275,1186_17a,498,Ruano Moreno_E-63,3.38,,,Wave,Yes,6.5,13.05,19.55
PWA,275,1186_17a,498,Ruano Moreno_E-63,2.38,,,Wave,No,6.5,13.05,19.55
PWA,275,1186_17a,498,Ruano Moreno_E-63,1.12,,,Wave,No,6.5,13.05,19.55
PWA,275,1186_17a,498,Ruano Moreno_E-63,1.50,,,Wave,No,6.5,13.05,19.55
PWA,275,1186_17a,498,Ruano Moreno_E-63,7.62,,,B ,Yes,6.5,13.05,19.55
PWA,275,1186_17a,498,Ruano Moreno_E-63,1.00,,,PT,No,6.5,13.05,19.55
PWA,275,1186_17a,498,Ruano Moreno_E-63,1.00,,,P,No,6.5,13.05,19.55
PWA,275,1186_17a,498,Ruano Moreno_E-63,1.38,,,P,No,6.5,13.05,19.55
PWA,275,1186_17a,498,Ruano Moreno_E-63,1.00,,,B ,No,6.5,13.05,19.55
PWA,275,1186_17a,498,Ruano Moreno_E-63,5.43,,,P,Yes,6.5,13.05,19.55
PWA,275,1185_1a,499,Salmonn_G-901,0.88,,,Wave,No,8.75,9.74,18.49
PWA,275,1185_1a,499,Salmonn_G-901,3.75,,,Wave,Yes,8.75,9.74,18.49
PWA,275,1185_1a,499,Salmonn_G-901,1.00,,,Wave,No,8.75,9.74,18.49
PWA,275,1185_1a,499,Salmonn_G-901,5.00,,,Wave,Yes,8.75,9.74,18.49
PWA,275,1185_1a,499,Salmonn_G-901,2.00,,,Wave,No,8.75,9.74,18.49
PWA,275,1185_1a,499,Salmonn_G-901,1.50,,,Wave,No,8.75,9.74,18.49
PWA,275,1185_1a,499,Salmonn_G-901,3.12,,,Wave,No,8.75,9.74,18.49
PWA,275,1185_1a,499,Salmonn_G-901,5.62,,,B ,Yes,8.75,9.74,18.49
PWA,275,1185_1a,499,Salmonn_G-901,4.12,,,F,Yes,8.75,9.74,18.49
PWA,275,1185_1a,499,Salmonn_G-901,1.00,,,F,No,8.75,9.74,18.49
PWA,275,1185_1a,499,Proffitt_K-800,1.12,,,Wave,No,3.12,9.5,12.62
PWA,275,1185_1a,499,Proffitt_K-800,1.00,,,Wave,No,3.12,9.5,12.62
PWA,275,1185_1a,499,Proffitt_K-800,1.12,,,Wave,No,3.12,9.5,12.62
PWA,275,1185_1a,499,Proffitt_K-800,2.00,,,Wave,Yes,3.12,9.5,12.62
PWA,275,1185_1a,499,Proffitt_K-800,1.00,,,Wave,No,3.12,9.5,12.62
PWA,275,1185_1a,499,Proffitt_K-800,1.12,,,Wave,Yes,3.12,9.5,12.62
PWA,275,1185_1a,499,Proffitt_K-800,1.00,,,PT,No,3.12,9.5,12.62
PWA,275,1185_1a,499,Proffitt_K-800,5.25,,,PT,Yes,3.12,9.5,12.62
PWA,275,1185_1a,499,Proffitt_K-800,1.00,,,B ,No,3.12,9.5,12.62
PWA,275,1185_1a,499,Proffitt_K-800,4.25,,,B ,Yes,3.12,9.5,12.62
PWA,275,1185_1a,499,Proffitt_K-800,4.25,,,PT,No,3.12,9.5,12.62
PWA,275,1185_1b,499,Albert_NC-21,1.00,,,Wave,No,10.88,7.74,18.62
PWA,275,1185_1b,499,Albert_NC-21,2.38,,,Wave,No,10.88,7.74,18.62
PWA,275,1185_1b,499,Albert_NC-21,5.50,,,Wave,Yes,10.88,7.74,18.62
PWA,275,1185_1b,499,Albert_NC-21,5.38,,,Wave,Yes,10.88,7.74,18.62
PWA,275,1185_1b,499,Albert_NC-21,1.00,,,Wave,No,10.88,7.74,18.62
PWA,275,1185_1b,499,Albert_NC-21,3.00,,,Wave,No,10.88,7.74,18.62
PWA,275,1185_1b,499,Albert_NC-21,3.38,,,P,No,10.88,7.74,18.62
PWA,275,1185_1b,499,Albert_NC-21,4.12,,,B ,Yes,10.88,7.74,18.62
PWA,275,1185_1b,499,Albert_NC-21,3.62,,,PT,Yes,10.88,7.74,18.62
PWA,275,1185_1b,499,Romero Santana_E-45,1.12,,,Wave,No,9.0,9.12,18.12
PWA,275,1185_1b,499,Romero Santana_E-45,1.38,,,Wave,No,9.0,9.12,18.12
PWA,275,1185_1b,499,Romero Santana_E-45,4.25,,,Wave,Yes,9.0,9.12,18.12
PWA,275,1185_1b,499,Romero Santana_E-45,4.75,,,Wave,Yes,9.0,9.12,18.12
PWA,275,1185_1b,499,Romero Santana_E-45,0.88,,,Wave,No,9.0,9.12,18.12
PWA,275,1185_1b,499,Romero Santana_E-45,0.88,,,Wave,No,9.0,9.12,18.12
PWA,275,1185_1b,499,Romero Santana_E-45,5.00,,,B ,Yes,9.0,9.12,18.12
PWA,275,1185_1b,499,Romero Santana_E-45,4.12,,,F,Yes,9.0,9.12,18.12
PWA,275,1185_2a,499,Martin_F-193,1.00,,,Wave,No,8.74,10.02,18.76
PWA,275,1185_2a,499,Martin_F-193,1.00,,,Wave,No,8.74,10.02,18.76
PWA,275,1185_2a,499,Martin_F-193,5.62,,,Wave,Yes,8.74,10.02,18.76
PWA,275,1185_2a,499,Martin_F-193,1.00,,,Wave,No,8.74,10.02,18.76
PWA,275,1185_2a,499,Martin_F-193,3.12,,,Wave,Yes,8.74,10.02,18.76
PWA,275,1185_2a,499,Martin_F-193,3.88,,,P,No,8.74,10.02,18.76
PWA,275,1185_2a,499,Martin_F-193,4.12,,,B ,No,8.74,10.02,18.76
PWA,275,1185_2a,499,Martin_F-193,5.12,,,B ,No,8.74,10.02,18.76
PWA,275,1185_2a,499,Martin_F-193,4.22,,,P,Yes,8.74,10.02,18.76
PWA,275,1185_2a,499,Martin_F-193,5.80,,,B ,Yes,8.74,10.02,18.76
PWA,275,1185_2a,499,Chapuis_E-99,1.50,,,Wave,No,5.25,9.5,14.75
PWA,275,1185_2a,499,Chapuis_E-99,1.00,,,Wave,No,5.25,9.5,14.75
PWA,275,1185_2a,499,Chapuis_E-99,3.00,,,Wave,Yes,5.25,9.5,14.75
PWA,275,1185_2a,499,Chapuis_E-99,2.25,,,Wave,Yes,5.25,9.5,14.75
PWA,275,1185_2a,499,Chapuis_E-99,1.00,,,Wave,No,5.25,9.5,14.75
PWA,275,1185_2a,499,Chapuis_E-99,1.12,,,Wave,No,5.25,9.5,14.75
PWA,275,1185_2a,499,Chapuis_E-99,1.00,,,PT,No,5.25,9.5,14.75
PWA,275,1185_2a,499,Chapuis_E-99,1.00,,,B ,No,5.25,9.5,14.75
PWA,275,1185_2a,499,Chapuis_E-99,1.00,,,PT,No,5.25,9.5,14.75
PWA,275,1185_2a,499,Chapuis_E-99,5.00,,,PT,Yes,5.25,9.5,14.75
PWA,275,1185_2a,499,Chapuis_E-99,4.50,,,B ,Yes,5.25,9.5,14.75
PWA,275,1185_2a,499,Chapuis_E-99,1.00,,,B ,No,5.25,9.5,14.75
PWA,275,1185_2a,499,Chapuis_E-99,1.00,,,PT,No,5.25,9.5,14.75
PWA,275,1185_2b,499,Gil Gherardi_E-959,6.62,,,Wave,Yes,13.62,10.38,24.0
PWA,275,1185_2b,499,Gil Gherardi_E-959,1.00,,,Wave,No,13.62,10.38,24.0
PWA,275,1185_2b,499,Gil Gherardi_E-959,7.00,,,Wave,Yes,13.62,10.38,24.0
PWA,275,1185_2b,499,Gil Gherardi_E-959,3.75,,,Wave,No,13.62,10.38,24.0
PWA,275,1185_2b,499,Gil Gherardi_E-959,4.38,,,F,No,13.62,10.38,24.0
PWA,275,1185_2b,499,Gil Gherardi_E-959,1.00,,,B ,No,13.62,10.38,24.0
PWA,275,1185_2b,499,Gil Gherardi_E-959,1.12,,,B ,No,13.62,10.38,24.0
PWA,275,1185_2b,499,Gil Gherardi_E-959,5.00,,,B ,Yes,13.62,10.38,24.0
PWA,275,1185_2b,499,Gil Gherardi_E-959,5.38,,,F,Yes,13.62,10.38,24.0
PWA,275,1185_2b,499,Gil Gherardi_E-959,1.00,,,B ,No,13.62,10.38,24.0
PWA,275,1185_2b,499,Gil Gherardi_E-959,3.75,,,B ,No,13.62,10.38,24.0
PWA,275,1185_2b,499,Grand-Guillot_F-585,4.50,,,Wave,Yes,10.25,7.88,18.13
PWA,275,1185_2b,499,Grand-Guillot_F-585,5.75,,,Wave,Yes,10.25,7.88,18.13
PWA,275,1185_2b,499,Grand-Guillot_F-585,2.88,,,Wave,No,10.25,7.88,18.13
PWA,275,1185_2b,499,Grand-Guillot_F-585,1.00,,,Wave,No,10.25,7.88,18.13
PWA,275,1185_2b,499,Grand-Guillot_F-585,3.50,,,F,Yes,10.25,7.88,18.13
PWA,275,1185_2b,499,Grand-Guillot_F-585,1.00,,,B ,No,10.25,7.88,18.13
PWA,275,1185_2b,499,Grand-Guillot_F-585,3.88,,,B ,No,10.25,7.88,18.13
PWA,275,1185_2b,499,Grand-Guillot_F-585,4.38,,,B ,Yes,10.25,7.88,18.13
PWA,275,1185_2b,499,Grand-Guillot_F-585,1.50,,,F,No,10.25,7.88,18.13
PWA,275,1185_2b,499,Grand-Guillot_F-585,3.62,,,B ,No,10.25,7.88,18.13
PWA,275,1185_3a,499,Ojeda_E-211,3.62,,,Wave,Yes,7.5,9.87,17.37
PWA,275,1185_3a,499,Ojeda_E-211,3.50,,,Wave,No,7.5,9.87,17.37
PWA,275,1185_3a,499,Ojeda_E-211,1.00,,,Wave,No,7.5,9.87,17.37
PWA,275,1185_3a,499,Ojeda_E-211,1.00,,,Wave,No,7.5,9.87,17.37
PWA,275,1185_3a,499,Ojeda_E-211,3.12,,,Wave,No,7.5,9.87,17.37
PWA,275,1185_3a,499,Ojeda_E-211,3.88,,,Wave,Yes,7.5,9.87,17.37
PWA,275,1185_3a,499,Ojeda_E-211,5.12,,,B ,Yes,7.5,9.87,17.37
PWA,275,1185_3a,499,Ojeda_E-211,1.00,,,PT,No,7.5,9.87,17.37
PWA,275,1185_3a,499,Ojeda_E-211,4.75,,,PT,Yes,7.5,9.87,17.37
PWA,275,1185_3a,499,Ojeda_E-211,4.50,,,B ,No,7.5,9.87,17.37
PWA,275,1185_3a,499,Cappuzzo_ITA-333,4.75,,,Wave,Yes,7.5,6.75,14.25
PWA,275,1185_3a,499,Cappuzzo_ITA-333,1.50,,,Wave,No,7.5,6.75,14.25
PWA,275,1185_3a,499,Cappuzzo_ITA-333,1.00,,,Wave,No,7.5,6.75,14.25
PWA,275,1185_3a,499,Cappuzzo_ITA-333,1.00,,,Wave,No,7.5,6.75,14.25
PWA,275,1185_3a,499,Cappuzzo_ITA-333,2.75,,,Wave,Yes,7.5,6.75,14.25
PWA,275,1185_3a,499,Cappuzzo_ITA-333,2.00,,,Wave,No,7.5,6.75,14.25
PWA,275,1185_3a,499,Cappuzzo_ITA-333,3.25,,,F,Yes,7.5,6.75,14.25
PWA,275,1185_3a,499,Cappuzzo_ITA-333,3.50,,,P,Yes,7.5,6.75,14.25
PWA,275,1185_3b,499,Testa_ITA-261,1.12,,,Wave,No,9.0,7.93,16.93
PWA,275,1185_3b,499,Testa_ITA-261,6.50,,,Wave,Yes,9.0,7.93,16.93
PWA,275,1185_3b,499,Testa_ITA-261,2.50,,,Wave,Yes,9.0,7.93,16.93
PWA,275,1185_3b,499,Testa_ITA-261,1.62,,,Wave,No,9.0,7.93,16.93
PWA,275,1185_3b,499,Testa_ITA-261,4.00,,,B ,No,9.0,7.93,16.93
PWA,275,1185_3b,499,Testa_ITA-261,3.88,,,P,Yes,9.0,7.93,16.93
PWA,275,1185_3b,499,Testa_ITA-261,4.05,,,B ,Yes,9.0,7.93,16.93
PWA,275,1185_3b,499,Testa_ITA-261,3.12,,,B ,No,9.0,7.93,16.93
PWA,275,1185_3b,499,Ramírez Bolaños_E-244,1.12,,,Wave,No,7.5,7.38,14.88
PWA,275,1185_3b,499,Ramírez Bolaños_E-244,3.25,,,Wave,Yes,7.5,7.38,14.88
PWA,275,1185_3b,499,Ramírez Bolaños_E-244,4.25,,,Wave,Yes,7.5,7.38,14.88
PWA,275,1185_3b,499,Ramírez Bolaños_E-244,2.38,,,Wave,No,7.5,7.38,14.88
PWA,275,1185_3b,499,Ramírez Bolaños_E-244,3.25,,,P,No,7.5,7.38,14.88
PWA,275,1185_3b,499,Ramírez Bolaños_E-244,2.88,,,PT,No,7.5,7.38,14.88
PWA,275,1185_3b,499,Ramírez Bolaños_E-244,3.88,,,TF,Yes,7.5,7.38,14.88
PWA,275,1185_3b,499,Ramírez Bolaños_E-244,3.50,,,F,Yes,7.5,7.38,14.88
PWA,275,1185_4a,499,Pons_E-203,1.00,,,Wave,No,6.5,11.87,18.37
PWA,275,1185_4a,499,Pons_E-203,3.00,,,Wave,No,6.5,11.87,18.37
PWA,275,1185_4a,499,Pons_E-203,2.50,,,Wave,No,6.5,11.87,18.37
PWA,275,1185_4a,499,Pons_E-203,2.25,,,Wave,No,6.5,11.87,18.37
PWA,275,1185_4a,499,Pons_E-203,3.12,,,Wave,Yes,6.5,11.87,18.37
PWA,275,1185_4a,499,Pons_E-203,3.38,,,Wave,Yes,6.5,11.87,18.37
PWA,275,1185_4a,499,Pons_E-203,1.12,,,Wave,No,6.5,11.87,18.37
PWA,275,1185_4a,499,Pons_E-203,1.00,,,B ,No,6.5,11.87,18.37
PWA,275,1185_4a,499,Pons_E-203,5.38,,,2xF,No,6.5,11.87,18.37
PWA,275,1185_4a,499,Pons_E-203,1.00,,,B ,No,6.5,11.87,18.37
PWA,275,1185_4a,499,Pons_E-203,1.00,,,B ,No,6.5,11.87,18.37
PWA,275,1185_4a,499,Pons_E-203,1.00,,,B ,No,6.5,11.87,18.37
PWA,275,1185_4a,499,Pons_E-203,7.12,,,2xF,Yes,6.5,11.87,18.37
PWA,275,1185_4a,499,Pons_E-203,4.75,,,B ,Yes,6.5,11.87,18.37
PWA,275,1185_4a,499,Ishii_J-20,3.38,,,Wave,Yes,5.38,9.5,14.88
PWA,275,1185_4a,499,Ishii_J-20,2.00,,,Wave,Yes,5.38,9.5,14.88
PWA,275,1185_4a,499,Ishii_J-20,1.00,,,Wave,No,5.38,9.5,14.88
PWA,275,1185_4a,499,Ishii_J-20,1.88,,,Wave,No,5.38,9.5,14.88
PWA,275,1185_4a,499,Ishii_J-20,1.00,,,Wave,No,5.38,9.5,14.88
