source,event_id,heat_id,eventDivisionId,athleteId,score,modified_total,modifier,type,counting,total_wave,total_jump,total_points,heat_id_athleteid
PWA,357,1657_35a,857,E-99,5.38,,,B ,No,10.63,13.9,24.53,1657_35a_E-99
PWA,357,1657_35a,857,E-99,5.88,,,P,No,10.63,13.9,24.53,1657_35a_E-99
PWA,357,1657_35a,857,E-99,6.45,,,B ,Yes,10.63,13.9,24.53,1657_35a_E-99
PWA,357,1657_35a,857,G-103,1.38,,,Wave,No,10.75,8.07,18.82,1657_35a_G-103
PWA,357,1657_35a,857,G-103,5.25,,,Wave,Yes,10.75,8.07,18.82,1657_35a_G-103
PWA,357,1657_35a,857,G-103,5.5,,,Wave,Yes,10.75,8.07,18.82,1657_35a_G-103
PWA,357,1657_35a,857,G-103,4.38,,,Wave,No,10.75,8.07,18.82,1657_35a_G-103
PWA,357,1657_35a,857,G-103,5.12,,,Wave,No,10.75,8.07,18.82,1657_35a_G-103
PWA,357,1657_35a,857,G-103,4.62,,,B ,Yes,10.75,8.07,18.82,1657_35a_G-103
PWA,357,1657_35a,857,G-103,3.0,,,F,No,10.75,8.07,18.82,1657_35a_G-103
PWA,357,1657_35a,857,G-103,0.5,,,B ,No,10.75,8.07,18.82,1657_35a_G-103
PWA,357,1657_35a,857,G-103,3.45,,,F,Yes,10.75,8.07,18.82,1657_35a_G-103
PWA,357,1657_35a,857,G-103,4.12,,,B ,No,10.75,8.07,18.82,1657_35a_G-103
PWA,357,1657_35a,857,DEN-134,2.0,,,Wave,Yes,3.75,10.16,13.91,1657_35a_DEN-134
PWA,357,1657_35a,857,DEN-134,1.5,,,Wave,No,3.75,10.16,13.91,1657_35a_DEN-134
PWA,357,1657_35a,857,DEN-134,1.5,,,Wave,No,3.75,10.16,13.91,1657_35a_DEN-134
PWA,357,1657_35a,857,DEN-134,1.75,,,Wave,Yes,3.75,10.16,13.91,1657_35a_DEN-134
PWA,357,1657_35a,857,DEN-134,1.0,,,Wave,No,3.75,10.16,13.91,1657_35a_DEN-134
PWA,357,1657_35a,857,DEN-134,4.25,,,F,No,3.75,10.16,13.91,1657_35a_DEN-134
PWA,357,1657_35a,857,DEN-134,0.5,,,F,No,3.75,10.16,13.91,1657_35a_DEN-134
PWA,357,1657_35a,857,DEN-134,3.12,,,B ,No,3.75,10.16,13.91,1657_35a_DEN-134
PWA,357,1657_35a,857,DEN-134,0.5,,,P,No,3.75,10.16,13.91,1657_35a_DEN-134
PWA,357,1657_35a,857,DEN-134,4.62,,,B ,No,3.75,10.16,13.91,1657_35a_DEN-134
PWA,357,1657_35a,857,DEN-134,5.28,,,F,Yes,3.75,10.16,13.91,1657_35a_DEN-134
PWA,357,1657_35a,857,DEN-134,4.88,,,B ,Yes,3.75,10.16,13.91,1657_35a_DEN-134
PWA,357,1657_35a,857,F-3003,0.88,,,Wave,Yes,3.0,8.03,11.03,1657_35a_F-3003
PWA,357,1657_35a,857,F-3003,2.12,,,Wave,Yes,3.0,8.03,11.03,1657_35a_F-3003
PWA,357,1657_35a,857,F-3003,3.62,,,P,No,3.0,8.03,11.03,1657_35a_F-3003
PWA,357,1657_35a,857,F-3003,0.5,,,F,No,3.0,8.03,11.03,1657_35a_F-3003
PWA,357,1657_35a,857,F-3003,3.78,,,F,Yes,3.0,8.03,11.03,1657_35a_F-3003
PWA,357,1657_35a,857,F-3003,4.25,,,2xF,Yes,3.0,8.03,11.03,1657_35a_F-3003
PWA,357,1657_36a,857,BRA-105,3.0,,,Wave,No,12.24,15.13,27.37,1657_36a_BRA-105
PWA,357,1657_36a,857,BRA-105,6.62,,,Wave,Yes,12.24,15.13,27.37,1657_36a_BRA-105
PWA,357,1657_36a,857,BRA-105,4.25,,,Wave,No,12.24,15.13,27.37,1657_36a_BRA-105
PWA,357,1657_36a,857,BRA-105,5.62,,,Wave,Yes,12.24,15.13,27.37,1657_36a_BRA-105
PWA,357,1657_36a,857,BRA-105,0.88,,,Wave,No,12.24,15.13,27.37,1657_36a_BRA-105
PWA,357,1657_36a,857,BRA-105,5.0,,,B ,No,12.24,15.13,27.37,1657_36a_BRA-105
PWA,357,1657_36a,857,BRA-105,5.0,,,2xF,No,12.24,15.13,27.37,1657_36a_BRA-105
PWA,357,1657_36a,857,BRA-105,7.5,,,2xF,No,12.24,15.13,27.37,1657_36a_BRA-105
PWA,357,1657_36a,857,BRA-105,5.88,,,B ,Yes,12.24,15.13,27.37,1657_36a_BRA-105
PWA,357,1657_36a,857,BRA-105,3.12,,,B ,No,12.24,15.13,27.37,1657_36a_BRA-105
PWA,357,1657_36a,857,BRA-105,9.25,,,2xF,Yes,12.24,15.13,27.37,1657_36a_BRA-105
PWA,357,1657_36a,857,Pol-111,4.5,,,Wave,Yes,10.0,9.5,19.5,1657_36a_Pol-111
PWA,357,1657_36a,857,Pol-111,0.5,,,Wave,No,10.0,9.5,19.5,1657_36a_Pol-111
PWA,357,1657_36a,857,Pol-111,2.38,,,Wave,No,10.0,9.5,19.5,1657_36a_Pol-111
PWA,357,1657_36a,857,Pol-111,5.5,,,Wave,Yes,10.0,9.5,19.5,1657_36a_Pol-111
PWA,357,1657_36a,857,Pol-111,0.5,,,B ,No,10.0,9.5,19.5,1657_36a_Pol-111
PWA,357,1657_36a,857,Pol-111,4.25,,,B ,Yes,10.0,9.5,19.5,1657_36a_Pol-111
PWA,357,1657_36a,857,Pol-111,5.25,,,F,Yes,10.0,9.5,19.5,1657_36a_Pol-111
PWA,357,1657_36a,857,Pol-111,0.5,,,B ,No,10.0,9.5,19.5,1657_36a_Pol-111
PWA,357,1657_36a,857,Pol-111,1.62,,,B ,No,10.0,9.5,19.5,1657_36a_Pol-111
PWA,357,1657_36a,857,E-255,4.38,,,Wave,Yes,6.63,10.63,17.26,1657_36a_E-255
PWA,357,1657_36a,857,E-255,0.5,,,Wave,No,6.63,10.63,17.26,1657_36a_E-255
PWA,357,1657_36a,857,E-255,1.12,,,Wave,No,6.63,10.63,17.26,1657_36a_E-255
PWA,357,1657_36a,857,E-255,2.25,,,Wave,Yes,6.63,10.63,17.26,1657_36a_E-255
PWA,357,1657_36a,857,E-255,2.0,,,Wave,No,6.63,10.63,17.26,1657_36a_E-255
PWA,357,1657_36a,857,E-255,0.5,,,F,No,6.63,10.63,17.26,1657_36a_E-255
PWA,357,1657_36a,857,E-255,4.62,,,F,No,6.63,10.63,17.26,1657_36a_E-255
PWA,357,1657_36a,857,E-255,4.75,,,B ,Yes,6.63,10.63,17.26,1657_36a_E-255
PWA,357,1657_36a,857,E-255,5.88,,,F,Yes,6.63,10.63,17.26,1657_36a_E-255
PWA,357,1657_36a,857,E-255,0.5,,,B ,No,6.63,10.63,17.26,1657_36a_E-255
PWA,357,1657_36a,857,E-255,4.12,,,B ,No,6.63,10.63,17.26,1657_36a_E-255
PWA,357,1657_36a,857,E-255,0.5,,,B ,No,6.63,10.63,17.26,1657_36a_E-255
PWA,357,1657_36a,857,ISR-13,2.5,,,Wave,No,7.12,9.62,16.74,1657_36a_ISR-13
PWA,357,1657_36a,857,ISR-13,3.12,,,Wave,Yes,7.12,9.62,16.74,1657_36a_ISR-13
PWA,357,1657_36a,857,ISR-13,4.0,,,Wave,Yes,7.12,9.62,16.74,1657_36a_ISR-13
PWA,357,1657_36a,857,ISR-13,1.5,,,Wave,No,7.12,9.62,16.74,1657_36a_ISR-13
PWA,357,1657_36a,857,ISR-13,4.0,,,2xF,No,7.12,9.62,16.74,1657_36a_ISR-13
PWA,357,1657_36a,857,ISR-13,3.12,,,F,No,7.12,9.62,16.74,1657_36a_ISR-13
PWA,357,1657_36a,857,ISR-13,4.62,,,F,Yes,7.12,9.62,16.74,1657_36a_ISR-13
PWA,357,1657_36a,857,ISR-13,2.5,,,F,No,7.12,9.62,16.74,1657_36a_ISR-13
PWA,357,1657_36a,857,ISR-13,0.5,,,2xF,No,7.12,9.62,16.74,1657_36a_ISR-13
PWA,357,1657_36a,857,ISR-13,5.0,,,2xF,Yes,7.12,9.62,16.74,1657_36a_ISR-13
PWA,357,1657_37a,857,NC-21,1.5,,,Wave,No,11.13,9.25,20.38,1657_37a_NC-21
PWA,357,1657_37a,857,NC-21,4.88,,,Wave,No,11.13,9.25,20.38,1657_37a_NC-21
PWA,357,1657_37a,857,NC-21,6.25,,,Wave,Yes,11.13,9.25,20.38,1657_37a_NC-21
PWA,357,1657_37a,857,NC-21,3.88,,,Wave,No,11.13,9.25,20.38,1657_37a_NC-21
PWA,357,1657_37a,857,NC-21,1.38,,,Wave,No,11.13,9.25,20.38,1657_37a_NC-21
PWA,357,1657_37a,857,NC-21,4.88,,,Wave,Yes,11.13,9.25,20.38,1657_37a_NC-21
PWA,357,1657_37a,857,NC-21,3.88,,,B ,No,11.13,9.25,20.38,1657_37a_NC-21
PWA,357,1657_37a,857,NC-21,4.25,,,P,Yes,11.13,9.25,20.38,1657_37a_NC-21
PWA,357,1657_37a,857,NC-21,3.83,,,2xF,No,11.13,9.25,20.38,1657_37a_NC-21
PWA,357,1657_37a,857,NC-21,3.88,,,B ,No,11.13,9.25,20.38,1657_37a_NC-21
PWA,357,1657_37a,857,NC-21,5.0,,,B ,Yes,11.13,9.25,20.38,1657_37a_NC-21
PWA,357,1657_37a,857,E-242,2.62,,,Wave,No,5.75,9.32,15.07,1657_37a_E-242
PWA,357,1657_37a,857,E-242,3.0,,,Wave,Yes,5.75,9.32,15.07,1657_37a_E-242
PWA,357,1657_37a,857,E-242,2.5,,,Wave,No,5.75,9.32,15.07,1657_37a_E-242
PWA,357,1657_37a,857,E-242,2.75,,,Wave,Yes,5.75,9.32,15.07,1657_37a_E-242
PWA,357,1657_37a,857,E-242,5.12,,,F,Yes,5.75,9.32,15.07,1657_37a_E-242
PWA,357,1657_37a,857,E-242,3.6,,,P,No,5.75,9.32,15.07,1657_37a_E-242
PWA,357,1657_37a,857,E-242,4.2,,,2xF,Yes,5.75,9.32,15.07,1657_37a_E-242
PWA,357,1657_37a,857,GRE-73,1.0,,,Wave,No,4.24,10.22,14.46,1657_37a_GRE-73
PWA,357,1657_37a,857,GRE-73,2.0,,,Wave,No,4.24,10.22,14.46,1657_37a_GRE-73
PWA,357,1657_37a,857,GRE-73,2.12,,,Wave,Yes,4.24,10.22,14.46,1657_37a_GRE-73
PWA,357,1657_37a,857,GRE-73,2.12,,,Wave,Yes,4.24,10.22,14.46,1657_37a_GRE-73
PWA,357,1657_37a,857,GRE-73,4.25,,,B ,No,4.24,10.22,14.46,1657_37a_GRE-73
PWA,357,1657_37a,857,GRE-73,5.0,,,B ,Yes,4.24,10.22,14.46,1657_37a_GRE-73
PWA,357,1657_37a,857,GRE-73,5.22,,,2xF,Yes,4.24,10.22,14.46,1657_37a_GRE-73
PWA,357,1657_37a,857,I-676,1.0,,,Wave,No,5.0,8.47,13.47,1657_37a_I-676
PWA,357,1657_37a,857,I-676,2.12,,,Wave,Yes,5.0,8.47,13.47,1657_37a_I-676
PWA,357,1657_37a,857,I-676,1.75,,,Wave,No,5.0,8.47,13.47,1657_37a_I-676
PWA,357,1657_37a,857,I-676,2.88,,,Wave,Yes,5.0,8.47,13.47,1657_37a_I-676
PWA,357,1657_37a,857,I-676,3.0,,,F,No,5.0,8.47,13.47,1657_37a_I-676
PWA,357,1657_37a,857,I-676,2.5,,,F,No,5.0,8.47,13.47,1657_37a_I-676
PWA,357,1657_37a,857,I-676,4.5,,,B ,Yes,5.0,8.47,13.47,1657_37a_I-676
PWA,357,1657_37a,857,I-676,3.72,,,F,No,5.0,8.47,13.47,1657_37a_I-676
PWA,357,1657_37a,857,I-676,3.97,,,F,Yes,5.0,8.47,13.47,1657_37a_I-676
PWA,357,1657_37a,857,I-676,0.62,,,B ,No,5.0,8.47,13.47,1657_37a_I-676
PWA,357,1657_38a,857,G-103,7.38,,,Wave,Yes,13.26,7.8,21.06,1657_38a_G-103
PWA,357,1657_38a,857,G-103,5.38,,,Wave,No,13.26,7.8,21.06,1657_38a_G-103
PWA,357,1657_38a,857,G-103,4.38,,,Wave,No,13.26,7.8,21.06,1657_38a_G-103
PWA,357,1657_38a,857,G-103,5.88,,,Wave,Yes,13.26,7.8,21.06,1657_38a_G-103
PWA,357,1657_38a,857,G-103,4.75,,,Wave,No,13.26,7.8,21.06,1657_38a_G-103
PWA,357,1657_38a,857,G-103,2.83,,,F,No,13.26,7.8,21.06,1657_38a_G-103
PWA,357,1657_38a,857,G-103,3.62,,,B ,Yes,13.26,7.8,21.06,1657_38a_G-103
PWA,357,1657_38a,857,G-103,4.18,,,F,Yes,13.26,7.8,21.06,1657_38a_G-103
PWA,357,1657_38a,857,J-20,5.62,,,Wave,Yes,9.0,8.28,17.28,1657_38a_J-20
PWA,357,1657_38a,857,J-20,2.38,,,Wave,No,9.0,8.28,17.28,1657_38a_J-20
PWA,357,1657_38a,857,J-20,1.12,,,Wave,No,9.0,8.28,17.28,1657_38a_J-20
PWA,357,1657_38a,857,J-20,3.38,,,Wave,Yes,9.0,8.28,17.28,1657_38a_J-20
PWA,357,1657_38a,857,J-20,2.25,,,Wave,No,9.0,8.28,17.28,1657_38a_J-20
PWA,357,1657_38a,857,J-20,2.0,,,Wave,No,9.0,8.28,17.28,1657_38a_J-20
PWA,357,1657_38a,857,J-20,3.5,,,P,Yes,9.0,8.28,17.28,1657_38a_J-20
PWA,357,1657_38a,857,J-20,2.5,,,F,No,9.0,8.28,17.28,1657_38a_J-20
PWA,357,1657_38a,857,J-20,4.78,,,F,Yes,9.0,8.28,17.28,1657_38a_J-20
PWA,357,1657_38a,857,J-20,4.5,,,F,No,9.0,8.28,17.28,1657_38a_J-20
PWA,357,1657_38a,857,J-20,0.5,,,B ,No,9.0,8.28,17.28,1657_38a_J-20
PWA,357,1657_38a,857,HI-101,2.38,,,Wave,Yes,5.38,11.2,16.58,1657_38a_HI-101
PWA,357,1657_38a,857,HI-101,3.0,,,Wave,Yes,5.38,11.2,16.58,1657_38a_HI-101
PWA,357,1657_38a,857,HI-101,1.25,,,Wave,No,5.38,11.2,16.58,1657_38a_HI-101
PWA,357,1657_38a,857,HI-101,1.5,,,Wave,No,5.38,11.2,16.58,1657_38a_HI-101
PWA,357,1657_38a,857,HI-101,1.88,,,Wave,No,5.38,11.2,16.58,1657_38a_HI-101
PWA,357,1657_38a,857,HI-101,4.75,,,B ,Yes,5.38,11.2,16.58,1657_38a_HI-101
PWA,357,1657_38a,857,HI-101,4.5,,,F,No,5.38,11.2,16.58,1657_38a_HI-101
PWA,357,1657_38a,857,HI-101,6.45,,,2xF,Yes,5.38,11.2,16.58,1657_38a_HI-101
PWA,357,1657_38a,857,HI-101,4.07,,,F,No,5.38,11.2,16.58,1657_38a_HI-101
PWA,357,1657_38a,857,F-47,2.5,,,Wave,Yes,5.62,7.5,13.12,1657_38a_F-47
PWA,357,1657_38a,857,F-47,2.12,,,Wave,No,5.62,7.5,13.12,1657_38a_F-47
PWA,357,1657_38a,857,F-47,3.12,,,Wave,Yes,5.62,7.5,13.12,1657_38a_F-47
PWA,357,1657_38a,857,F-47,2.58,,,F,No,5.62,7.5,13.12,1657_38a_F-47
PWA,357,1657_38a,857,F-47,3.62,,,B ,Yes,5.62,7.5,13.12,1657_38a_F-47
PWA,357,1657_38a,857,F-47,3.88,,,F,Yes,5.62,7.5,13.12,1657_38a_F-47
PWA,357,1657_39a,857,E-99,5.38,,,Wave,Yes,10.38,12.66,23.04,1657_39a_E-99
PWA,357,1657_39a,857,E-99,5.0,,,Wave,Yes,10.38,12.66,23.04,1657_39a_E-99
PWA,357,1657_39a,857,E-99,2.12,,,Wave,No,10.38,12.66,23.04,1657_39a_E-99
PWA,357,1657_39a,857,E-99,5.38,,,P,Yes,10.38,12.66,23.04,1657_39a_E-99
PWA,357,1657_39a,857,E-99,4.62,,,B ,No,10.38,12.66,23.04,1657_39a_E-99
PWA,357,1657_39a,857,E-99,4.0,,,B ,No,10.38,12.66,23.04,1657_39a_E-99
PWA,357,1657_39a,857,E-99,7.28,,,2xF,Yes,10.38,12.66,23.04,1657_39a_E-99
PWA,357,1657_39a,857,GRE-734,3.0,,,Wave,No,7.5,12.12,19.62,1657_39a_GRE-734
PWA,357,1657_39a,857,GRE-734,0.5,,,Wave,No,7.5,12.12,19.62,1657_39a_GRE-734
PWA,357,1657_39a,857,GRE-734,3.5,,,Wave,Yes,7.5,12.12,19.62,1657_39a_GRE-734
PWA,357,1657_39a,857,GRE-734,0.75,,,Wave,No,7.5,12.12,19.62,1657_39a_GRE-734
PWA,357,1657_39a,857,GRE-734,4.0,,,Wave,Yes,7.5,12.12,19.62,1657_39a_GRE-734
PWA,357,1657_39a,857,GRE-734,2.88,,,Wave,No,7.5,12.12,19.62,1657_39a_GRE-734
PWA,357,1657_39a,857,GRE-734,2.75,,,Wave,No,7.5,12.12,19.62,1657_39a_GRE-734
PWA,357,1657_39a,857,GRE-734,7.5,,,2xF,Yes,7.5,12.12,19.62,1657_39a_GRE-734
PWA,357,1657_39a,857,GRE-734,4.38,,,P,No,7.5,12.12,19.62,1657_39a_GRE-734
PWA,357,1657_39a,857,GRE-734,4.62,,,B ,Yes,7.5,12.12,19.62,1657_39a_GRE-734
PWA,357,1657_39a,857,E-203,3.62,,,Wave,Yes,6.24,8.77,15.01,1657_39a_E-203
PWA,357,1657_39a,857,E-203,2.62,,,Wave,Yes,6.24,8.77,15.01,1657_39a_E-203
PWA,357,1657_39a,857,E-203,0.5,,,B ,No,6.24,8.77,15.01,1657_39a_E-203
PWA,357,1657_39a,857,E-203,2.5,,,F,No,6.24,8.77,15.01,1657_39a_E-203
PWA,357,1657_39a,857,E-203,5.65,,,2xF,Yes,6.24,8.77,15.01,1657_39a_E-203
PWA,357,1657_39a,857,E-203,3.12,,,B ,Yes,6.24,8.77,15.01,1657_39a_E-203
PWA,357,1657_39a,857,G-1181,2.38,,,Wave,Yes,4.76,6.73,11.49,1657_39a_G-1181
PWA,357,1657_39a,857,G-1181,2.38,,,Wave,Yes,4.76,6.73,11.49,1657_39a_G-1181
PWA,357,1657_39a,857,G-1181,1.88,,,Wave,No,4.76,6.73,11.49,1657_39a_G-1181
PWA,357,1657_39a,857,G-1181,1.88,,,Wave,No,4.76,6.73,11.49,1657_39a_G-1181
PWA,357,1657_39a,857,G-1181,3.35,,,F,Yes,4.76,6.73,11.49,1657_39a_G-1181
PWA,357,1657_39a,857,G-1181,2.25,,,B ,No,4.76,6.73,11.49,1657_39a_G-1181
PWA,357,1657_39a,857,G-1181,3.38,,,B ,Yes,4.76,6.73,11.49,1657_39a_G-1181
PWA,357,1657_40a,857,E-42,5.5,,,Wave,No,11.37,12.38,23.75,1657_40a_E-42
PWA,357,1657_40a,857,E-42,5.75,,,Wave,Yes,11.37,12.38,23.75,1657_40a_E-42
PWA,357,1657_40a,857,E-42,4.75,,,Wave,No,11.37,12.38,23.75,1657_40a_E-42
PWA,357,1657_40a,857,E-42,5.62,,,Wave,Yes,11.37,12.38,23.75,1657_40a_E-42
PWA,357,1657_40a,857,E-42,4.0,,,B ,No,11.37,12.38,23.75,1657_40a_E-42
PWA,357,1657_40a,857,E-42,4.5,,,F,Yes,11.37,12.38,23.75,1657_40a_E-42
PWA,357,1657_40a,857,E-42,7.88,,,2xF,Yes,11.37,12.38,23.75,1657_40a_E-42
PWA,357,1657_40a,857,E-42,4.45,,,B ,No,11.37,12.38,23.75,1657_40a_E-42
PWA,357,1657_40a,857,E-42,0.5,,,B ,No,11.37,12.38,23.75,1657_40a_E-42
PWA,357,1657_40a,857,BRA-105,2.5,,,Wave,No,8.0,13.18,21.18,1657_40a_BRA-105
PWA,357,1657_40a,857,BRA-105,1.0,,,Wave,No,8.0,13.18,21.18,1657_40a_BRA-105
PWA,357,1657_40a,857,BRA-105,4.38,,,Wave,Yes,8.0,13.18,21.18,1657_40a_BRA-105
PWA,357,1657_40a,857,BRA-105,3.62,,,Wave,Yes,8.0,13.18,21.18,1657_40a_BRA-105
PWA,357,1657_40a,857,BRA-105,7.43,,,2xF,Yes,8.0,13.18,21.18,1657_40a_BRA-105
PWA,357,1657_40a,857,BRA-105,5.75,,,B ,Yes,8.0,13.18,21.18,1657_40a_BRA-105
PWA,357,1657_40a,857,Pol-111,3.12,,,Wave,No,8.0,10.0,18.0,1657_40a_Pol-111
PWA,357,1657_40a,857,Pol-111,2.75,,,Wave,No,8.0,10.0,18.0,1657_40a_Pol-111
PWA,357,1657_40a,857,Pol-111,4.62,,,Wave,Yes,8.0,10.0,18.0,1657_40a_Pol-111
PWA,357,1657_40a,857,Pol-111,3.38,,,Wave,Yes,8.0,10.0,18.0,1657_40a_Pol-111
PWA,357,1657_40a,857,Pol-111,3.12,,,B ,No,8.0,10.0,18.0,1657_40a_Pol-111
PWA,357,1657_40a,857,Pol-111,0.5,,,B ,No,8.0,10.0,18.0,1657_40a_Pol-111
PWA,357,1657_40a,857,Pol-111,6.0,,,B ,Yes,8.0,10.0,18.0,1657_40a_Pol-111
PWA,357,1657_40a,857,Pol-111,4.0,,,P,Yes,8.0,10.0,18.0,1657_40a_Pol-111
PWA,357,1657_40a,857,F-7,1.12,,,Wave,No,7.12,8.8,15.92,1657_40a_F-7
PWA,357,1657_40a,857,F-7,5.0,,,Wave,Yes,7.12,8.8,15.92,1657_40a_F-7
PWA,357,1657_40a,857,F-7,0.5,,,Wave,No,7.12,8.8,15.92,1657_40a_F-7
PWA,357,1657_40a,857,F-7,2.12,,,Wave,Yes,7.12,8.8,15.92,1657_40a_F-7
PWA,357,1657_40a,857,F-7,0.5,,,2xF,No,7.12,8.8,15.92,1657_40a_F-7
PWA,357,1657_40a,857,F-7,4.05,,,B ,Yes,7.12,8.8,15.92,1657_40a_F-7
PWA,357,1657_40a,857,F-7,4.75,,,F,Yes,7.12,8.8,15.92,1657_40a_F-7
PWA,357,1657_40a,857,F-7,0.5,,,2xF,No,7.12,8.8,15.92,1657_40a_F-7
PWA,357,1657_40a,857,F-7,0.5,,,2xF,No,7.12,8.8,15.92,1657_40a_F-7
PWA,357,1657_41a,857,E-242,0.5,,,Wave,No,5.87,12.5,18.37,1657_41a_E-242
PWA,357,1657_41a,857,E-242,2.62,,,Wave,Yes,5.87,12.5,18.37,1657_41a_E-242
PWA,357,1657_41a,857,E-242,3.25,,,Wave,Yes,5.87,12.5,18.37,1657_41a_E-242
PWA,357,1657_41a,857,E-242,0.5,,,Wave,No,5.87,12.5,18.37,1657_41a_E-242
PWA,357,1657_41a,857,E-242,1.0,,,Wave,No,5.87,12.5,18.37,1657_41a_E-242
PWA,357,1657_41a,857,E-242,5.0,,,F,Yes,5.87,12.5,18.37,1657_41a_E-242
PWA,357,1657_41a,857,E-242,7.5,,,2xF,Yes,5.87,12.5,18.37,1657_41a_E-242
PWA,357,1657_41a,857,J-7,4.62,,,Wave,Yes,8.0,9.38,17.38,1657_41a_J-7
PWA,357,1657_41a,857,J-7,2.0,,,Wave,No,8.0,9.38,17.38,1657_41a_J-7
PWA,357,1657_41a,857,J-7,3.38,,,Wave,Yes,8.0,9.38,17.38,1657_41a_J-7
PWA,357,1657_41a,857,J-7,4.88,,,B ,Yes,8.0,9.38,17.38,1657_41a_J-7
PWA,357,1657_41a,857,J-7,4.5,,,2xF,Yes,8.0,9.38,17.38,1657_41a_J-7
PWA,357,1657_41a,857,J-7,2.75,,,2xF,No,8.0,9.38,17.38,1657_41a_J-7
PWA,357,1657_41a,857,NC-21,4.88,,,Wave,Yes,9.76,7.5,17.26,1657_41a_NC-21
PWA,357,1657_41a,857,NC-21,1.5,,,Wave,No,9.76,7.5,17.26,1657_41a_NC-21
PWA,357,1657_41a,857,NC-21,3.25,,,Wave,No,9.76,7.5,17.26,1657_41a_NC-21
PWA,357,1657_41a,857,NC-21,4.88,,,Wave,Yes,9.76,7.5,17.26,1657_41a_NC-21
PWA,357,1657_41a,857,NC-21,2.25,,,B ,No,9.76,7.5,17.26,1657_41a_NC-21
PWA,357,1657_41a,857,NC-21,3.75,,,B ,No,9.76,7.5,17.26,1657_41a_NC-21
PWA,357,1657_41a,857,NC-21,3.5,,,AC,Yes,9.76,7.5,17.26,1657_41a_NC-21
PWA,357,1657_41a,857,NC-21,4.0,,,B ,Yes,9.76,7.5,17.26,1657_41a_NC-21
PWA,357,1657_41a,857,NC-21,0.5,,,AC,No,9.76,7.5,17.26,1657_41a_NC-21
PWA,357,1657_41a,857,NC-21,3.0,,,AC,No,9.76,7.5,17.26,1657_41a_NC-21
PWA,357,1657_42a,857,F-193,4.38,,,Wave,Yes,8.08,10.13,18.21,1657_42a_F-193
PWA,357,1657_42a,857,F-193,0.5,,,Wave,No,8.08,10.13,18.21,1657_42a_F-193
PWA,357,1657_42a,857,F-193,2.25,,,Wave,No,8.08,10.13,18.21,1657_42a_F-193
PWA,357,1657_42a,857,F-193,3.25,,,Wave,No,8.08,10.13,18.21,1657_42a_F-193
PWA,357,1657_42a,857,F-193,3.7,,,Wave,Yes,8.08,10.13,18.21,1657_42a_F-193
PWA,357,1657_42a,857,F-193,4.75,,,B ,Yes,8.08,10.13,18.21,1657_42a_F-193
PWA,357,1657_42a,857,F-193,4.5,,,P,No,8.08,10.13,18.21,1657_42a_F-193
PWA,357,1657_42a,857,F-193,5.38,,,2xF,Yes,8.08,10.13,18.21,1657_42a_F-193
PWA,357,1657_42a,857,F-193,3.5,,,F,No,8.08,10.13,18.21,1657_42a_F-193
PWA,357,1657_42a,857,G-103,3.62,,,Wave,No,7.75,7.6,15.35,1657_42a_G-103
PWA,357,1657_42a,857,G-103,3.25,,,Wave,No,7.75,7.6,15.35,1657_42a_G-103
PWA,357,1657_42a,857,G-103,3.72,,,Wave,No,7.75,7.6,15.35,1657_42a_G-103
PWA,357,1657_42a,857,G-103,1.25,,,Wave,No,7.75,7.6,15.35,1657_42a_G-103
PWA,357,1657_42a,857,G-103,3.75,,,Wave,Yes,7.75,7.6,15.35,1657_42a_G-103
PWA,357,1657_42a,857,G-103,4.0,,,Wave,Yes,7.75,7.6,15.35,1657_42a_G-103
PWA,357,1657_42a,857,G-103,4.55,,,B ,Yes,7.75,7.6,15.35,1657_42a_G-103
PWA,357,1657_42a,857,G-103,2.78,,,F,No,7.75,7.6,15.35,1657_42a_G-103
PWA,357,1657_42a,857,G-103,3.05,,,F,Yes,7.75,7.6,15.35,1657_42a_G-103
PWA,357,1657_42a,857,J-20,2.12,,,Wave,Yes,6.57,7.24,13.81,1657_42a_J-20
PWA,357,1657_42a,857,J-20,4.45,,,Wave,Yes,6.57,7.24,13.81,1657_42a_J-20
PWA,357,1657_42a,857,J-20,2.0,,,F,No,6.57,7.24,13.81,1657_42a_J-20
PWA,357,1657_42a,857,J-20,4.62,,,F,Yes,6.57,7.24,13.81,1657_42a_J-20
PWA,357,1657_42a,857,J-20,2.42,,,F,No,6.57,7.24,13.81,1657_42a_J-20
PWA,357,1657_42a,857,J-20,2.62,,,P,Yes,6.57,7.24,13.81,1657_42a_J-20
PWA,357,1657_42a,857,J-20,0.5,,,2xF,No,6.57,7.24,13.81,1657_42a_J-20
PWA,357,1657_42a,857,F-85,2.12,,,Wave,Yes,4.5,6.65,11.15,1657_42a_F-85
PWA,357,1657_42a,857,F-85,1.88,,,Wave,No,4.5,6.65,11.15,1657_42a_F-85
PWA,357,1657_42a,857,F-85,2.38,,,Wave,Yes,4.5,6.65,11.15,1657_42a_F-85
PWA,357,1657_42a,857,F-85,1.62,,,Wave,No,4.5,6.65,11.15,1657_42a_F-85
PWA,357,1657_42a,857,F-85,0.5,,,B ,No,4.5,6.65,11.15,1657_42a_F-85
PWA,357,1657_42a,857,F-85,3.75,,,P,Yes,4.5,6.65,11.15,1657_42a_F-85
PWA,357,1657_42a,857,F-85,0.5,,,B ,No,4.5,6.65,11.15,1657_42a_F-85
