,event_id,event_name,results_status,day_window,start_date,finish_date,location,stars,elimination_id,event_link,division_id,source,year,elimination_name,division_name,sex,standard_event_name
535,250,"Pozo Izquierdo, Gran Canaria",Completed events,6,,,Spain,,263,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=250&cHash=7ed612ace28a6a0e2b122a6e45682438,689,pwa,,Single,Men,Men,Gran Canaria World Cup
536,250,"Pozo Izquierdo, Gran Canaria",Completed events,6,,,Spain,,266,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=250&cHash=7ed612ace28a6a0e2b122a6e45682438,690,pwa,,Double,Women,Women,Gran Canaria World Cup
537,250,"Pozo Izquierdo, Gran Canaria",Completed events,6,,,Spain,,264,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=250&cHash=7ed612ace28a6a0e2b122a6e45682438,690,pwa,,Single,Women,Women,Gran Canaria World Cup
538,252,"El Medano, Tenerife",Completed events,6,,,Spain,,287,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=252&cHash=22b72835d905a72357024a204012c1dd,694,pwa,,Double,Men,Men,Tenerife World Cup
539,252,"El Medano, Tenerife",Completed events,6,,,Spain,,285,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=252&cHash=22b72835d905a72357024a204012c1dd,694,pwa,,Single,Men,Men,Tenerife World Cup
540,252,"El Medano, Tenerife",Completed events,6,,,Spain,,286,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=252&cHash=22b72835d905a72357024a204012c1dd,695,pwa,,Double,Women,Women,Tenerife World Cup
541,252,"El Medano, Tenerife",Completed events,6,,,Spain,,284,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=252&cHash=22b72835d905a72357024a204012c1dd,695,pwa,,Single,Women,Women,Tenerife World Cup
542,256,Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,298,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=256&cHash=e665ec90d2ac3822cac4d3b214b2d1a3,701,pwa,,Double,Women,Women,Sylt World Cup
543,256,Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,296,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=256&cHash=e665ec90d2ac3822cac4d3b214b2d1a3,701,pwa,,Single,Women,Women,Sylt World Cup
544,256,Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,297,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=256&cHash=e665ec90d2ac3822cac4d3b214b2d1a3,702,pwa,,Single,Men,Men,Sylt World Cup
545,256,Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,299,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=256&cHash=e665ec90d2ac3822cac4d3b214b2d1a3,702,pwa,,Double,Men,Men,Sylt World Cup
546,258,NoveNove Maui Aloha Classic,Completed events,13,,,Hawaii,,314,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=258&cHash=7c8a99dcdb6f596f416e923c85626935,709,pwa,,Double,Men,Men,Aloha Classic
547,258,NoveNove Maui Aloha Classic,Completed events,13,,,Hawaii,,312,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=258&cHash=7c8a99dcdb6f596f416e923c85626935,709,pwa,,Single,Men,Men,Aloha Classic
548,258,NoveNove Maui Aloha Classic,Completed events,13,,,Hawaii,,315,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=258&cHash=7c8a99dcdb6f596f416e923c85626935,710,pwa,,Double,Women,Women,Aloha Classic
549,258,NoveNove Maui Aloha Classic,Completed events,13,,,Hawaii,,313,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=258&cHash=7c8a99dcdb6f596f416e923c85626935,710,pwa,,Single,Women,Women,Aloha Classic
