,source,event_id,heat_id,division_id,athlete_id,score,modified_total,modifier,type,counting,total_wave,total_jump,total_points,heat_id_athlete_id
9852,Live Heats,268537,2523018,467767,566297,1.67,1.67,,Wave,True,2.67,1.0,3.67,2523018_566297
9853,Live Heats,268537,2523018,467767,566297,1.0,1.0,,Wave,True,2.67,1.0,3.67,2523018_566297
9854,Live Heats,268537,2523019,467767,769113,3.33,3.33,,Jump,True,9.16,6.26,15.42,2523019_769113
9855,Live Heats,268537,2523019,467767,769113,1.6,1.6,,Jump,,9.16,6.26,15.42,2523019_769113
9856,Live Heats,268537,2523019,467767,769113,2.0,2.0,,Jump,,9.16,6.26,15.42,2523019_769113
9857,Live Heats,268537,2523019,467767,769113,5.83,5.83,,Wave,True,9.16,6.26,15.42,2523019_769113
9858,Live Heats,268537,2523019,467767,769113,3.33,3.33,,Wave,True,9.16,6.26,15.42,2523019_769113
9859,Live Heats,268537,2523019,467767,769113,2.93,2.93,,Jump,True,9.16,6.26,15.42,2523019_769113
9860,Live Heats,268537,2523019,467767,1380909,1.5,1.5,,Jump,,5.77,6.83,12.6,2523019_1380909
9861,Live Heats,268537,2523019,467767,1380909,2.83,2.83,,Jump,True,5.77,6.83,12.6,2523019_1380909
9862,Live Heats,268537,2523019,467767,1380909,2.73,2.73,,Jump,,5.77,6.83,12.6,2523019_1380909
9863,Live Heats,268537,2523019,467767,1380909,3.77,3.77,,Wave,True,5.77,6.83,12.6,2523019_1380909
9864,Live Heats,268537,2523019,467767,1380909,4.0,4.0,,Jump,True,5.77,6.83,12.6,2523019_1380909
9865,Live Heats,268537,2523019,467767,1380909,1.17,1.17,,Jump,,5.77,6.83,12.6,2523019_1380909
9866,Live Heats,268537,2523019,467767,1380909,2.0,2.0,,Wave,True,5.77,6.83,12.6,2523019_1380909
9867,Live Heats,268537,2523019,467767,1505042,1.0,1.0,,Wave,True,3.67,4.17,7.84,2523019_1505042
9868,Live Heats,268537,2523019,467767,1505042,2.67,2.67,,Wave,True,3.67,4.17,7.84,2523019_1505042
9869,Live Heats,268537,2523019,467767,1505042,1.17,1.17,,Jump,,3.67,4.17,7.84,2523019_1505042
9870,Live Heats,268537,2523019,467767,1505042,2.0,2.0,,Jump,True,3.67,4.17,7.84,2523019_1505042
9871,Live Heats,268537,2523019,467767,1505042,2.17,2.17,,Jump,True,3.67,4.17,7.84,2523019_1505042
9872,Live Heats,268537,2523019,467767,1505042,1.0,1.0,,Jump,,3.67,4.17,7.84,2523019_1505042
9873,Live Heats,268537,2523019,467767,1505042,2.0,2.0,,Jump,,3.67,4.17,7.84,2523019_1505042
9874,Live Heats,268537,2523020,467767,566295,4.1,4.1,,Wave,True,7.699999999999999,5.83,13.53,2523020_566295
9875,Live Heats,268537,2523020,467767,566295,1.4,1.4,,Wave,,7.699999999999999,5.83,13.53,2523020_566295
9876,Live Heats,268537,2523020,467767,566295,1.0,1.0,,Jump,True,7.699999999999999,5.83,13.53,2523020_566295
9877,Live Heats,268537,2523020,467767,566295,3.6,3.6,,Wave,True,7.699999999999999,5.83,13.53,2523020_566295
9878,Live Heats,268537,2523020,467767,566295,3.6,3.6,,Wave,,7.699999999999999,5.83,13.53,2523020_566295
9879,Live Heats,268537,2523020,467767,566295,2.7,2.7,,Wave,,7.699999999999999,5.83,13.53,2523020_566295
9880,Live Heats,268537,2523020,467767,566295,4.83,4.83,,Jump,True,7.699999999999999,5.83,13.53,2523020_566295
9881,Live Heats,268537,2523020,467767,529958,2.5,2.5,,Jump,True,3.83,5.0,8.83,2523020_529958
9882,Live Heats,268537,2523020,467767,529958,2.5,2.5,,Jump,True,3.83,5.0,8.83,2523020_529958
9883,Live Heats,268537,2523020,467767,529958,1.0,1.0,,Wave,,3.83,5.0,8.83,2523020_529958
9884,Live Heats,268537,2523020,467767,529958,1.0,1.0,,Wave,,3.83,5.0,8.83,2523020_529958
9885,Live Heats,268537,2523020,467767,529958,1.67,1.67,,Jump,,3.83,5.0,8.83,2523020_529958
9886,Live Heats,268537,2523020,467767,529958,1.33,1.33,,Wave,True,3.83,5.0,8.83,2523020_529958
9887,Live Heats,268537,2523020,467767,529958,2.5,2.5,,Wave,True,3.83,5.0,8.83,2523020_529958
9888,Live Heats,268537,2523020,467767,1474162,2.33,2.33,,Wave,True,3.33,1.0,4.33,2523020_1474162
9889,Live Heats,268537,2523020,467767,1474162,1.0,1.0,,Wave,True,3.33,1.0,4.33,2523020_1474162
9890,Live Heats,268537,2523020,467767,1474162,1.0,1.0,,Wave,,3.33,1.0,4.33,2523020_1474162
9891,Live Heats,268537,2523020,467767,1474162,1.0,1.0,,Jump,True,3.33,1.0,4.33,2523020_1474162
9892,Live Heats,268537,2523021,467767,1137416,4.5,4.5,,Wave,True,10.2,0.0,10.2,2523021_1137416
9893,Live Heats,268537,2523021,467767,1137416,4.0,4.0,,Wave,,10.2,0.0,10.2,2523021_1137416
9894,Live Heats,268537,2523021,467767,1137416,3.67,3.67,,Wave,,10.2,0.0,10.2,2523021_1137416
9895,Live Heats,268537,2523021,467767,1137416,5.7,5.7,,Wave,True,10.2,0.0,10.2,2523021_1137416
9896,Live Heats,268537,2523021,467767,566303,2.6,2.6,,Wave,True,6.13,0.0,6.13,2523021_566303
9897,Live Heats,268537,2523021,467767,566303,3.53,3.53,,Wave,True,6.13,0.0,6.13,2523021_566303
9898,Live Heats,268537,2523021,467767,566300,5.4,5.4,,Wave,True,5.4,0.0,5.4,2523021_566300
9899,Live Heats,268537,2523022,467767,1206567,1.93,1.93,,Wave,,5.73,2.0,7.73,2523022_1206567
9900,Live Heats,268537,2523022,467767,1206567,2.0,2.0,,Jump,True,5.73,2.0,7.73,2523022_1206567
9901,Live Heats,268537,2523022,467767,1206567,2.5,2.5,,Wave,True,5.73,2.0,7.73,2523022_1206567
9902,Live Heats,268537,2523022,467767,1206567,3.23,3.23,,Wave,True,5.73,2.0,7.73,2523022_1206567
9903,Live Heats,268537,2523022,467767,1437567,1.0,1.0,,Wave,True,2.33,0.0,2.33,2523022_1437567
9904,Live Heats,268537,2523022,467767,1437567,1.33,1.33,,Wave,True,2.33,0.0,2.33,2523022_1437567
9905,Live Heats,268537,2523023,467767,1207547,1.6,1.6,,Wave,,8.6,0.0,8.6,2523023_1207547
9906,Live Heats,268537,2523023,467767,1207547,3.93,3.93,,Wave,True,8.6,0.0,8.6,2523023_1207547
9907,Live Heats,268537,2523023,467767,1207547,4.67,4.67,,Wave,True,8.6,0.0,8.6,2523023_1207547
9908,Live Heats,268537,2523023,467767,1505042,3.83,3.83,,Wave,True,7.23,1.0,8.23,2523023_1505042
9909,Live Heats,268537,2523023,467767,1505042,1.0,1.0,,Jump,True,7.23,1.0,8.23,2523023_1505042
9910,Live Heats,268537,2523023,467767,1505042,3.4,3.4,,Wave,True,7.23,1.0,8.23,2523023_1505042
9911,Live Heats,268537,2523023,467767,1474162,3.57,3.57,,Wave,True,4.84,0.0,4.84,2523023_1474162
9912,Live Heats,268537,2523023,467767,1474162,1.27,1.27,,Wave,True,4.84,0.0,4.84,2523023_1474162
9913,Live Heats,268537,2523024,467767,819666,4.73,4.73,,Jump,True,11.96,5.73,17.69,2523024_819666
9914,Live Heats,268537,2523024,467767,819666,1.0,1.0,,Jump,True,11.96,5.73,17.69,2523024_819666
9915,Live Heats,268537,2523024,467767,819666,5.23,5.23,,Wave,True,11.96,5.73,17.69,2523024_819666
9916,Live Heats,268537,2523024,467767,819666,5.23,5.23,,Wave,,11.96,5.73,17.69,2523024_819666
9917,Live Heats,268537,2523024,467767,819666,6.73,6.73,,Wave,True,11.96,5.73,17.69,2523024_819666
9918,Live Heats,268537,2523024,467767,529958,4.07,4.07,,Jump,True,11.77,4.07,15.84,2523024_529958
9919,Live Heats,268537,2523024,467767,529958,6.5,6.5,,Wave,True,11.77,4.07,15.84,2523024_529958
9920,Live Heats,268537,2523024,467767,529958,5.27,5.27,,Wave,True,11.77,4.07,15.84,2523024_529958
9921,Live Heats,268537,2523024,467767,1505042,4.37,4.37,,Jump,True,4.6,4.37,8.969999999999999,2523024_1505042
9922,Live Heats,268537,2523024,467767,1505042,4.6,4.6,,Wave,True,4.6,4.37,8.969999999999999,2523024_1505042
9923,Live Heats,268537,2523024,467767,566303,5.8,5.8,,Wave,True,5.8,0.0,5.8,2523024_566303
9924,Live Heats,268537,2523025,467767,769113,3.83,3.83,,Wave,True,9.0,7.5,16.5,2523025_769113
9925,Live Heats,268537,2523025,467767,769113,5.17,5.17,,Wave,True,9.0,7.5,16.5,2523025_769113
9926,Live Heats,268537,2523025,467767,769113,1.0,1.0,,Jump,,9.0,7.5,16.5,2523025_769113
9927,Live Heats,268537,2523025,467767,769113,4.0,4.0,,Jump,True,9.0,7.5,16.5,2523025_769113
9928,Live Heats,268537,2523025,467767,769113,3.5,3.5,,Jump,True,9.0,7.5,16.5,2523025_769113
9929,Live Heats,268537,2523025,467767,1205557,3.6,3.6,,Wave,True,8.1,6.5,14.6,2523025_1205557
9930,Live Heats,268537,2523025,467767,1205557,2.5,2.5,,Wave,,8.1,6.5,14.6,2523025_1205557
9931,Live Heats,268537,2523025,467767,1205557,4.5,4.5,,Wave,True,8.1,6.5,14.6,2523025_1205557
9932,Live Heats,268537,2523025,467767,1205557,3.67,3.67,,Jump,True,8.1,6.5,14.6,2523025_1205557
9933,Live Heats,268537,2523025,467767,1205557,2.83,2.83,,Jump,True,8.1,6.5,14.6,2523025_1205557
9934,Live Heats,268537,2523025,467767,1329185,3.43,3.43,,Wave,True,6.43,7.33,13.76,2523025_1329185
9935,Live Heats,268537,2523025,467767,1329185,2.67,2.67,,Wave,,6.43,7.33,13.76,2523025_1329185
9936,Live Heats,268537,2523025,467767,1329185,2.0,2.0,,Wave,,6.43,7.33,13.76,2523025_1329185
9937,Live Heats,268537,2523025,467767,1329185,2.33,2.33,,Wave,,6.43,7.33,13.76,2523025_1329185
9938,Live Heats,268537,2523025,467767,1329185,3.0,3.0,,Wave,True,6.43,7.33,13.76,2523025_1329185
9939,Live Heats,268537,2523025,467767,1329185,3.83,3.83,,Jump,True,6.43,7.33,13.76,2523025_1329185
9940,Live Heats,268537,2523025,467767,1329185,3.5,3.5,,Jump,True,6.43,7.33,13.76,2523025_1329185
9941,Live Heats,268537,2523025,467767,1137416,3.43,3.43,,Wave,True,5.93,6.6,12.53,2523025_1137416
9942,Live Heats,268537,2523025,467767,1137416,2.5,2.5,,Wave,True,5.93,6.6,12.53,2523025_1137416
9943,Live Heats,268537,2523025,467767,1137416,3.1,3.1,,Jump,True,5.93,6.6,12.53,2523025_1137416
9944,Live Heats,268537,2523025,467767,1137416,3.5,3.5,,Jump,True,5.93,6.6,12.53,2523025_1137416
9945,Live Heats,268537,2523025,467767,1505043,3.23,3.23,,Wave,True,6.0600000000000005,6.16,12.22,2523025_1505043
9946,Live Heats,268537,2523025,467767,1505043,2.83,2.83,,Wave,True,6.0600000000000005,6.16,12.22,2523025_1505043
9947,Live Heats,268537,2523025,467767,1505043,2.67,2.67,,Wave,,6.0600000000000005,6.16,12.22,2523025_1505043
9948,Live Heats,268537,2523025,467767,1505043,2.83,2.83,,Jump,True,6.0600000000000005,6.16,12.22,2523025_1505043
9949,Live Heats,268537,2523025,467767,1505043,3.33,3.33,,Jump,True,6.0600000000000005,6.16,12.22,2523025_1505043
9950,Live Heats,268537,2523025,467767,1505043,2.33,2.33,,Jump,,6.0600000000000005,6.16,12.22,2523025_1505043
9951,Live Heats,268537,2523033,467767,1380909,3.17,3.17,,Wave,,11.14,6.5,17.64,2523033_1380909
9952,Live Heats,268537,2523033,467767,1380909,6.07,6.07,,Wave,True,11.14,6.5,17.64,2523033_1380909
9953,Live Heats,268537,2523033,467767,1380909,4.17,4.17,,Wave,,11.14,6.5,17.64,2523033_1380909
9954,Live Heats,268537,2523033,467767,1380909,5.07,5.07,,Wave,True,11.14,6.5,17.64,2523033_1380909
9955,Live Heats,268537,2523033,467767,1380909,4.5,4.5,,Jump,True,11.14,6.5,17.64,2523033_1380909
9956,Live Heats,268537,2523033,467767,1380909,2.0,2.0,,Jump,True,11.14,6.5,17.64,2523033_1380909
9957,Live Heats,268537,2523033,467767,1205619,2.17,2.17,,Wave,,5.43,5.33,10.76,2523033_1205619
9958,Live Heats,268537,2523033,467767,1205619,2.5,2.5,,Wave,True,5.43,5.33,10.76,2523033_1205619
9959,Live Heats,268537,2523033,467767,1205619,2.93,2.93,,Wave,True,5.43,5.33,10.76,2523033_1205619
9960,Live Heats,268537,2523033,467767,1205619,4.0,4.0,,Jump,True,5.43,5.33,10.76,2523033_1205619
9961,Live Heats,268537,2523033,467767,1205619,1.33,1.33,,Jump,True,5.43,5.33,10.76,2523033_1205619
9962,Live Heats,268537,2523033,467767,1207547,4.9,4.9,,Wave,True,8.83,1.27,10.1,2523033_1207547
9963,Live Heats,268537,2523033,467767,1207547,3.93,3.93,,Wave,True,8.83,1.27,10.1,2523033_1207547
9964,Live Heats,268537,2523033,467767,1207547,2.23,2.23,,Wave,,8.83,1.27,10.1,2523033_1207547
9965,Live Heats,268537,2523033,467767,1207547,1.27,1.27,,Jump,True,8.83,1.27,10.1,2523033_1207547
9966,Live Heats,268537,2523033,467767,769119,5.0,5.0,,Jump,True,0.0,5.0,5.0,2523033_769119
9967,Live Heats,268537,2523034,467767,566295,3.17,3.17,,Wave,,7.83,9.5,17.33,2523034_566295
9968,Live Heats,268537,2523034,467767,566295,3.5,3.5,,Wave,True,7.83,9.5,17.33,2523034_566295
9969,Live Heats,268537,2523034,467767,566295,4.33,4.33,,Wave,True,7.83,9.5,17.33,2523034_566295
9970,Live Heats,268537,2523034,467767,566295,5.0,5.0,,Jump,True,7.83,9.5,17.33,2523034_566295
9971,Live Heats,268537,2523034,467767,566295,4.5,4.5,,Jump,True,7.83,9.5,17.33,2523034_566295
9972,Live Heats,268537,2523034,467767,566295,1.17,1.17,,Jump,,7.83,9.5,17.33,2523034_566295
9973,Live Heats,268537,2523034,467767,566295,4.5,4.5,,Jump,,7.83,9.5,17.33,2523034_566295
9974,Live Heats,268537,2523034,467767,1438222,4.07,4.07,,Wave,True,5.57,6.13,11.7,2523034_1438222
9975,Live Heats,268537,2523034,467767,1438222,1.5,1.5,,Wave,True,5.57,6.13,11.7,2523034_1438222
9976,Live Heats,268537,2523034,467767,1438222,3.0,3.0,,Jump,True,5.57,6.13,11.7,2523034_1438222
9977,Live Heats,268537,2523034,467767,1438222,3.13,3.13,,Jump,True,5.57,6.13,11.7,2523034_1438222
9978,Live Heats,268537,2523034,467767,1206567,1.17,1.17,,Wave,,7.23,0.0,7.23,2523034_1206567
9979,Live Heats,268537,2523034,467767,1206567,2.0,2.0,,Wave,,7.23,0.0,7.23,2523034_1206567
9980,Live Heats,268537,2523034,467767,1206567,3.0,3.0,,Wave,True,7.23,0.0,7.23,2523034_1206567
9981,Live Heats,268537,2523034,467767,1206567,4.23,4.23,,Wave,True,7.23,0.0,7.23,2523034_1206567
9982,Live Heats,268537,2523026,467767,819666,2.67,2.67,,Wave,,11.86,11.94,23.8,2523026_819666
9983,Live Heats,268537,2523026,467767,819666,5.33,5.33,,Wave,True,11.86,11.94,23.8,2523026_819666
9984,Live Heats,268537,2523026,467767,819666,6.53,6.53,,Wave,True,11.86,11.94,23.8,2523026_819666
9985,Live Heats,268537,2523026,467767,819666,4.83,4.83,,Jump,,11.86,11.94,23.8,2523026_819666
9986,Live Heats,268537,2523026,467767,819666,6.07,6.07,,Jump,True,11.86,11.94,23.8,2523026_819666
9987,Live Heats,268537,2523026,467767,819666,5.87,5.87,,Jump,True,11.86,11.94,23.8,2523026_819666
9988,Live Heats,268537,2523026,467767,1205557,4.0,4.0,,Wave,,11.6,7.939999999999999,19.54,2523026_1205557
9989,Live Heats,268537,2523026,467767,1205557,5.6,5.6,,Wave,True,11.6,7.939999999999999,19.54,2523026_1205557
9990,Live Heats,268537,2523026,467767,1205557,6.0,6.0,,Wave,True,11.6,7.939999999999999,19.54,2523026_1205557
9991,Live Heats,268537,2523026,467767,1205557,5.0,5.0,,Wave,,11.6,7.939999999999999,19.54,2523026_1205557
9992,Live Heats,268537,2523026,467767,1205557,3.67,3.67,,Jump,True,11.6,7.939999999999999,19.54,2523026_1205557
9993,Live Heats,268537,2523026,467767,1205557,1.67,1.67,,Jump,,11.6,7.939999999999999,19.54,2523026_1205557
9994,Live Heats,268537,2523026,467767,1205557,4.27,4.27,,Jump,True,11.6,7.939999999999999,19.54,2523026_1205557
9995,Live Heats,268537,2523026,467767,769113,3.93,3.93,,Wave,,8.67,7.17,15.84,2523026_769113
9996,Live Heats,268537,2523026,467767,769113,4.17,4.17,,Wave,True,8.67,7.17,15.84,2523026_769113
9997,Live Heats,268537,2523026,467767,769113,4.5,4.5,,Wave,True,8.67,7.17,15.84,2523026_769113
9998,Live Heats,268537,2523026,467767,769113,3.0,3.0,,Jump,True,8.67,7.17,15.84,2523026_769113
9999,Live Heats,268537,2523026,467767,769113,4.17,4.17,,Jump,True,8.67,7.17,15.84,2523026_769113
10000,Live Heats,268537,2523026,467767,769113,3.0,3.0,,Jump,,8.67,7.17,15.84,2523026_769113
10001,Live Heats,268537,2523026,467767,529958,2.83,2.83,,Wave,True,6.83,8.67,15.5,2523026_529958
10002,Live Heats,268537,2523026,467767,529958,4.0,4.0,,Wave,True,6.83,8.67,15.5,2523026_529958
10003,Live Heats,268537,2523026,467767,529958,4.17,4.17,,Jump,True,6.83,8.67,15.5,2523026_529958
10004,Live Heats,268537,2523026,467767,529958,2.83,2.83,,Jump,,6.83,8.67,15.5,2523026_529958
10005,Live Heats,268537,2523026,467767,529958,4.5,4.5,,Jump,True,6.83,8.67,15.5,2523026_529958
10006,Live Heats,268537,2523035,467767,1380909,5.5,5.5,,Wave,True,9.5,8.34,17.84,2523035_1380909
10007,Live Heats,268537,2523035,467767,1380909,1.0,1.0,,Wave,,9.5,8.34,17.84,2523035_1380909
10008,Live Heats,268537,2523035,467767,1380909,4.0,4.0,,Wave,True,9.5,8.34,17.84,2523035_1380909
10009,Live Heats,268537,2523035,467767,1380909,4.17,4.17,,Jump,True,9.5,8.34,17.84,2523035_1380909
10010,Live Heats,268537,2523035,467767,1380909,4.17,4.17,,Jump,True,9.5,8.34,17.84,2523035_1380909
10011,Live Heats,268537,2523035,467767,1380909,1.5,1.5,,Jump,,9.5,8.34,17.84,2523035_1380909
10012,Live Heats,268537,2523035,467767,566295,2.0,2.0,,Wave,,9.83,7.0,16.83,2523035_566295
10013,Live Heats,268537,2523035,467767,566295,4.83,4.83,,Wave,True,9.83,7.0,16.83,2523035_566295
10014,Live Heats,268537,2523035,467767,566295,5.0,5.0,,Wave,True,9.83,7.0,16.83,2523035_566295
10015,Live Heats,268537,2523035,467767,566295,5.67,5.67,,Jump,True,9.83,7.0,16.83,2523035_566295
10016,Live Heats,268537,2523035,467767,566295,1.33,1.33,,Jump,True,9.83,7.0,16.83,2523035_566295
10017,Live Heats,268537,2523035,467767,1438222,4.93,4.93,,Wave,True,8.76,7.5,16.259999999999998,2523035_1438222
10018,Live Heats,268537,2523035,467767,1438222,2.67,2.67,,Wave,,8.76,7.5,16.259999999999998,2523035_1438222
10019,Live Heats,268537,2523035,467767,1438222,3.83,3.83,,Wave,True,8.76,7.5,16.259999999999998,2523035_1438222
10020,Live Heats,268537,2523035,467767,1438222,3.5,3.5,,Wave,,8.76,7.5,16.259999999999998,2523035_1438222
10021,Live Heats,268537,2523035,467767,1438222,4.0,4.0,,Jump,True,8.76,7.5,16.259999999999998,2523035_1438222
10022,Live Heats,268537,2523035,467767,1438222,3.5,3.5,,Jump,True,8.76,7.5,16.259999999999998,2523035_1438222
10023,Live Heats,268537,2523035,467767,1205619,4.33,4.33,,Wave,True,6.33,7.84,14.17,2523035_1205619
10024,Live Heats,268537,2523035,467767,1205619,2.0,2.0,,Wave,True,6.33,7.84,14.17,2523035_1205619
10025,Live Heats,268537,2523035,467767,1205619,2.0,2.0,,Jump,,6.33,7.84,14.17,2523035_1205619
10026,Live Heats,268537,2523035,467767,1205619,3.67,3.67,,Jump,True,6.33,7.84,14.17,2523035_1205619
10027,Live Heats,268537,2523035,467767,1205619,2.0,2.0,,Jump,,6.33,7.84,14.17,2523035_1205619
10028,Live Heats,268537,2523035,467767,1205619,4.17,4.17,,Jump,True,6.33,7.84,14.17,2523035_1205619
10029,Live Heats,268537,2523030,467767,819666,6.4,6.4,,Wave,True,11.57,8.0,19.57,2523030_819666
10030,Live Heats,268537,2523030,467767,819666,1.43,1.43,,Wave,,11.57,8.0,19.57,2523030_819666
10031,Live Heats,268537,2523030,467767,819666,1.0,1.0,,Wave,,11.57,8.0,19.57,2523030_819666
10032,Live Heats,268537,2523030,467767,819666,5.17,5.17,,Wave,True,11.57,8.0,19.57,2523030_819666
10033,Live Heats,268537,2523030,467767,819666,3.0,3.0,,Wave,,11.57,8.0,19.57,2523030_819666
10034,Live Heats,268537,2523030,467767,819666,4.93,4.93,,Jump,True,11.57,8.0,19.57,2523030_819666
10035,Live Heats,268537,2523030,467767,819666,3.07,3.07,,Jump,True,11.57,8.0,19.57,2523030_819666
10036,Live Heats,268537,2523030,467767,1380909,4.97,4.97,,Wave,True,8.969999999999999,6.34,15.31,2523030_1380909
10037,Live Heats,268537,2523030,467767,1380909,2.93,2.93,,Wave,,8.969999999999999,6.34,15.31,2523030_1380909
10038,Live Heats,268537,2523030,467767,1380909,3.5,3.5,,Wave,,8.969999999999999,6.34,15.31,2523030_1380909
10039,Live Heats,268537,2523030,467767,1380909,4.0,4.0,,Wave,True,8.969999999999999,6.34,15.31,2523030_1380909
10040,Live Heats,268537,2523030,467767,1380909,3.17,3.17,,Jump,True,8.969999999999999,6.34,15.31,2523030_1380909
10041,Live Heats,268537,2523030,467767,1380909,3.17,3.17,,Jump,True,8.969999999999999,6.34,15.31,2523030_1380909
10042,Live Heats,268537,2523030,467767,1205557,1.0,1.0,,Wave,,9.8,4.3,14.1,2523030_1205557
10043,Live Heats,268537,2523030,467767,1205557,4.0,4.0,,Wave,,9.8,4.3,14.1,2523030_1205557
10044,Live Heats,268537,2523030,467767,1205557,2.5,2.5,,Wave,,9.8,4.3,14.1,2523030_1205557
10045,Live Heats,268537,2523030,467767,1205557,4.9,4.9,,Wave,True,9.8,4.3,14.1,2523030_1205557
10046,Live Heats,268537,2523030,467767,1205557,4.9,4.9,,Wave,True,9.8,4.3,14.1,2523030_1205557
10047,Live Heats,268537,2523030,467767,1205557,3.3,3.3,,Jump,True,9.8,4.3,14.1,2523030_1205557
10048,Live Heats,268537,2523030,467767,1205557,1.0,1.0,,Jump,True,9.8,4.3,14.1,2523030_1205557
10049,Live Heats,268537,2523030,467767,566295,4.67,4.67,,Wave,True,8.67,5.33,14.0,2523030_566295
10050,Live Heats,268537,2523030,467767,566295,3.03,3.03,,Wave,,8.67,5.33,14.0,2523030_566295
10051,Live Heats,268537,2523030,467767,566295,4.0,4.0,,Wave,True,8.67,5.33,14.0,2523030_566295
10052,Live Heats,268537,2523030,467767,566295,4.33,4.33,,Jump,True,8.67,5.33,14.0,2523030_566295
10053,Live Heats,268537,2523030,467767,566295,1.0,1.0,,Jump,True,8.67,5.33,14.0,2523030_566295
10054,Live Heats,268537,2522929,467768,1205557,6.1,6.1,,Wave,True,12.43,6.83,19.26,2522929_1205557
10055,Live Heats,268537,2522929,467768,1205557,6.33,6.33,,Wave,True,12.43,6.83,19.26,2522929_1205557
10056,Live Heats,268537,2522929,467768,1205557,5.1,5.1,,Wave,,12.43,6.83,19.26,2522929_1205557
10057,Live Heats,268537,2522929,467768,1205557,3.33,3.33,,Wave,,12.43,6.83,19.26,2522929_1205557
10058,Live Heats,268537,2522929,467768,1205557,3.6,3.6,,Jump,True,12.43,6.83,19.26,2522929_1205557
10059,Live Heats,268537,2522929,467768,1205557,3.23,3.23,,Jump,True,12.43,6.83,19.26,2522929_1205557
10060,Live Heats,268537,2522929,467768,1205557,1.67,1.67,,Jump,,12.43,6.83,19.26,2522929_1205557
10061,Live Heats,268537,2522929,467768,566300,4.0,4.0,,Wave,True,7.83,5.63,13.46,2522929_566300
10062,Live Heats,268537,2522929,467768,566300,2.4,2.4,,Wave,,7.83,5.63,13.46,2522929_566300
10063,Live Heats,268537,2522929,467768,566300,3.83,3.83,,Wave,True,7.83,5.63,13.46,2522929_566300
10064,Live Heats,268537,2522929,467768,566300,3.3,3.3,,Jump,True,7.83,5.63,13.46,2522929_566300
10065,Live Heats,268537,2522929,467768,566300,2.33,2.33,,Jump,True,7.83,5.63,13.46,2522929_566300
10066,Live Heats,268537,2522929,467768,1137416,3.23,3.23,,Wave,True,7.529999999999999,5.0,12.53,2522929_1137416
10067,Live Heats,268537,2522929,467768,1137416,4.3,4.3,,Wave,True,7.529999999999999,5.0,12.53,2522929_1137416
10068,Live Heats,268537,2522929,467768,1137416,2.5,2.5,,Jump,True,7.529999999999999,5.0,12.53,2522929_1137416
10069,Live Heats,268537,2522929,467768,1137416,2.5,2.5,,Jump,True,7.529999999999999,5.0,12.53,2522929_1137416
10070,Live Heats,268537,2522929,467768,1208568,2.5,2.5,,Wave,True,4.93,1.83,6.76,2522929_1208568
10071,Live Heats,268537,2522929,467768,1208568,2.43,2.43,,Wave,True,4.93,1.83,6.76,2522929_1208568
10072,Live Heats,268537,2522929,467768,1208568,1.83,1.83,,Jump,True,4.93,1.83,6.76,2522929_1208568
10073,Live Heats,268537,2522929,467768,1508838,2.93,2.93,,Wave,True,6.1,0.0,6.1,2522929_1508838
10074,Live Heats,268537,2522929,467768,1508838,3.17,3.17,,Wave,True,6.1,0.0,6.1,2522929_1508838
10075,Live Heats,268537,2522929,467768,1508838,1.53,1.53,,Wave,,6.1,0.0,6.1,2522929_1508838
10076,Live Heats,268537,2522929,467768,1505043,1.23,1.23,,Wave,True,4.0,1.5,5.5,2522929_1505043
