,source,event_id,eventDivisionId,sex,round_name,round_order,heat_id,heat_order,total_winners_progressing,winners_progressing_to_round_order,total_losers_progressing,losers_progressing_to_round_order,Total_Round_Heats,Max_Heats,actual_heat_order,y_pos
1816,PWA,277,512,Men,Round 2,1,1194_12b,12 b,1.0,,,,16,16,6,6.0
1817,PWA,277,512,Men,Round 2,1,1194_13a,13 a,1.0,,,,16,16,7,7.0
1818,PWA,277,512,Men,Round 2,1,1194_13b,13 b,1.0,,,,16,16,8,8.0
1819,PWA,277,512,Men,Round 2,1,1194_14a,14 a,1.0,,,,16,16,9,9.0
1820,PWA,277,512,Men,Round 2,1,1194_14b,14 b,1.0,,,,16,16,10,10.0
1821,PWA,277,512,Men,Round 2,1,1194_15a,15 a,1.0,,,,16,16,11,11.0
1822,PWA,277,512,Men,Round 2,1,1194_15b,15 b,1.0,,,,16,16,12,12.0
1823,PWA,277,512,Men,Round 2,1,1194_16a,16 a,1.0,,,,16,16,13,13.0
1824,PWA,277,512,Men,Round 2,1,1194_16b,16 b,1.0,,,,16,16,14,14.0
1825,PWA,277,512,Men,Round 3,2,1194_17a,17 a,1.0,,,,8,16,1,5.0
1826,PWA,277,512,Men,Round 3,2,1194_17b,17 b,1.0,,,,8,16,2,6.0
1827,PWA,277,512,Men,Round 3,2,1194_18a,18 a,1.0,,,,8,16,3,7.0
1828,PWA,277,512,Men,Round 3,2,1194_18b,18 b,1.0,,,,8,16,4,8.0
1829,PWA,277,512,Men,Round 3,2,1194_19a,19 a,1.0,,,,8,16,5,9.0
1830,PWA,277,512,Men,Round 3,2,1194_19b,19 b,1.0,,,,8,16,6,10.0
1831,PWA,277,512,Men,Round 1,0,1194_2a,2 a,1.0,,,,16,16,3,3.0
1832,PWA,277,512,Men,Round 1,0,1194_2b,2 b,1.0,,,,16,16,4,4.0
1833,PWA,277,512,Men,Round 3,2,1194_20a,20 a,1.0,,,,8,16,7,11.0
1834,PWA,277,512,Men,Round 3,2,1194_20b,20 b,1.0,,,,8,16,8,12.0
1835,PWA,277,512,Men,Round 4,3,1194_21a,21 a,1.0,,,,4,16,1,7.0
1836,PWA,277,512,Men,Round 4,3,1194_21b,21 b,1.0,,,,4,16,2,8.0
1837,PWA,277,512,Men,Round 4,3,1194_22a,22 a,1.0,,,,4,16,3,9.0
1838,PWA,277,512,Men,Round 4,3,1194_22b,22 b,1.0,,,,4,16,4,10.0
1839,PWA,277,512,Men,Round 5,4,1194_23a,23 a,1.0,,,,2,16,1,8.0
1840,PWA,277,512,Men,Round 5,4,1194_23b,23 b,1.0,,,,2,16,2,9.0
1841,PWA,277,512,Men,Round 6,5,1194_24a,24,1.0,,,,2,16,1,8.0
1842,PWA,277,512,Men,Round 6,5,1194_25a,25,1.0,,,,2,16,2,9.0
1843,PWA,277,512,Men,Round 1,0,1194_3a,3 a,1.0,,,,16,16,5,5.0
1844,PWA,277,512,Men,Round 1,0,1194_3b,3 b,1.0,,,,16,16,6,6.0
1845,PWA,277,512,Men,Round 1,0,1194_4a,4 a,1.0,,,,16,16,7,7.0
1846,PWA,277,512,Men,Round 1,0,1194_4b,4 b,1.0,,,,16,16,8,8.0
1847,PWA,277,512,Men,Round 1,0,1194_5a,5 a,1.0,,,,16,16,9,9.0
1848,PWA,277,512,Men,Round 1,0,1194_5b,5 b,1.0,,,,16,16,10,10.0
1849,PWA,277,512,Men,Round 1,0,1194_6a,6 a,1.0,,,,16,16,11,11.0
1850,PWA,277,512,Men,Round 1,0,1194_6b,6 b,1.0,,,,16,16,12,12.0
1851,PWA,277,512,Men,Round 1,0,1194_7a,7 a,1.0,,,,16,16,13,13.0
1852,PWA,277,512,Men,Round 1,0,1194_7b,7 b,1.0,,,,16,16,14,14.0
1853,PWA,277,512,Men,Round 1,0,1194_8a,8 a,1.0,,,,16,16,15,15.0
1854,PWA,277,512,Men,Round 1,0,1194_8b,8 b,1.0,,,,16,16,16,16.0
1855,PWA,277,512,Men,Round 2,1,1194_9a,9 a,1.0,,,,16,16,15,15.0
1856,PWA,277,512,Men,Round 2,1,1194_9b,9 b,1.0,,,,16,16,16,16.0
1857,PWA,277,513,Men,Round 1,0,1194_26a,26 a,1.0,,,,16,16,1,1.0
1858,PWA,277,513,Men,Round 1,0,1194_26b,26 b,1.0,,,,16,16,2,2.0
1859,PWA,277,513,Men,Round 1,0,1194_27a,27 a,1.0,,,,16,16,3,3.0
1860,PWA,277,513,Men,Round 1,0,1194_27b,27 b,1.0,,,,16,16,4,4.0
1861,PWA,277,513,Men,Round 1,0,1194_28a,28 a,1.0,,,,16,16,5,5.0
1862,PWA,277,513,Men,Round 1,0,1194_28b,28 b,1.0,,,,16,16,6,6.0
1863,PWA,277,513,Men,Round 1,0,1194_29a,29 a,1.0,,,,16,16,7,7.0
1864,PWA,277,513,Men,Round 1,0,1194_29b,29 b,1.0,,,,16,16,8,8.0
1865,PWA,277,513,Men,Round 1,0,1194_30a,30 a,1.0,,,,16,16,9,9.0
1866,PWA,277,513,Men,Round 1,0,1194_30b,30 b,1.0,,,,16,16,10,10.0
1867,PWA,277,513,Men,Round 1,0,1194_31a,31 a,1.0,,,,16,16,11,11.0
1868,PWA,277,513,Men,Round 1,0,1194_31b,31 b,1.0,,,,16,16,12,12.0
1869,PWA,277,513,Men,Round 1,0,1194_32a,32 a,1.0,,,,16,16,13,13.0
1870,PWA,277,513,Men,Round 1,0,1194_32b,32 b,1.0,,,,16,16,14,14.0
1871,PWA,277,513,Men,Round 1,0,1194_33a,33 a,1.0,,,,16,16,15,15.0
1872,PWA,277,513,Men,Round 1,0,1194_33b,33 b,1.0,,,,16,16,16,16.0
1873,PWA,277,513,Men,Round 2,1,1194_34a,34 a,1.0,,,,8,16,1,5.0
1874,PWA,277,513,Men,Round 2,1,1194_34b,34 b,1.0,,,,8,16,2,6.0
1875,PWA,277,513,Men,Round 2,1,1194_35a,35 a,1.0,,,,8,16,3,7.0
1876,PWA,277,513,Men,Round 2,1,1194_35b,35 b,1.0,,,,8,16,4,8.0
1877,PWA,277,513,Men,Round 2,1,1194_36a,36 a,1.0,,,,8,16,5,9.0
1878,PWA,277,513,Men,Round 2,1,1194_36b,36 b,1.0,,,,8,16,6,10.0
1879,PWA,277,513,Men,Round 2,1,1194_37a,37 a,1.0,,,,8,16,7,11.0
1880,PWA,277,513,Men,Round 2,1,1194_37b,37 b,1.0,,,,8,16,8,12.0
1881,PWA,277,513,Men,Round 3,2,1194_38a,38 a,1.0,,,,8,16,1,5.0
1882,PWA,277,513,Men,Round 3,2,1194_38b,38 b,1.0,,,,8,16,2,6.0
1883,PWA,277,513,Men,Round 3,2,1194_39a,39 a,1.0,,,,8,16,3,7.0
1884,PWA,277,513,Men,Round 3,2,1194_39b,39 b,1.0,,,,8,16,4,8.0
1885,PWA,277,513,Men,Round 3,2,1194_40a,40 a,1.0,,,,8,16,5,9.0
1886,PWA,277,513,Men,Round 3,2,1194_40b,40 b,1.0,,,,8,16,6,10.0
1887,PWA,277,513,Men,Round 3,2,1194_41a,41 a,1.0,,,,8,16,7,11.0
1888,PWA,277,513,Men,Round 3,2,1194_41b,41 b,1.0,,,,8,16,8,12.0
1889,PWA,277,513,Men,Round 4,3,1194_42a,42 a,1.0,,,,4,16,1,7.0
1890,PWA,277,513,Men,Round 4,3,1194_42b,42 b,1.0,,,,4,16,2,8.0
1891,PWA,277,513,Men,Round 4,3,1194_43a,43 a,1.0,,,,4,16,3,9.0
1892,PWA,277,513,Men,Round 4,3,1194_43b,43 b,1.0,,,,4,16,4,10.0
1893,PWA,277,513,Men,Round 5,4,1194_44a,44 a,1.0,,,,4,16,1,7.0
1894,PWA,277,513,Men,Round 5,4,1194_44b,44 b,1.0,,,,4,16,2,8.0
1895,PWA,277,513,Men,Round 5,4,1194_45a,45 a,1.0,,,,4,16,3,9.0
1896,PWA,277,513,Men,Round 5,4,1194_45b,45 b,1.0,,,,4,16,4,10.0
1897,PWA,277,513,Men,Round 6,5,1194_46a,46 a,1.0,,,,2,16,1,8.0
1898,PWA,277,513,Men,Round 6,5,1194_46b,46 b,1.0,,,,2,16,2,9.0
1899,PWA,277,513,Men,Round 7,6,1194_47a,47,1.0,,,,6,16,1,6.0
1900,PWA,277,513,Men,Round 7,6,1194_48a,48,1.0,,,,6,16,2,7.0
1901,PWA,277,513,Men,Round 7,6,1194_49a,49,1.0,,,,6,16,3,8.0
1902,PWA,277,513,Men,Round 7,6,1194_50a,50,1.0,,,,6,16,4,9.0
1903,PWA,277,513,Men,Round 7,6,1194_51a,51,1.0,,,,6,16,5,10.0
1904,PWA,277,513,Men,Round 7,6,1194_52a,52,1.0,,,,6,16,6,11.0
1905,PWA,277,514,Women,Round 1,0,1195_18a,18 a,1.0,,,,8,8,1,1.0
1906,PWA,277,514,Women,Round 1,0,1195_18b,18 b,1.0,,,,8,8,2,2.0
1907,PWA,277,514,Women,Round 1,0,1195_19a,19 a,1.0,,,,8,8,3,3.0
1908,PWA,277,514,Women,Round 1,0,1195_19b,19 b,1.0,,,,8,8,4,4.0
1909,PWA,277,514,Women,Round 1,0,1195_20a,20 a,1.0,,,,8,8,5,5.0
1910,PWA,277,514,Women,Round 1,0,1195_20b,20 b,1.0,,,,8,8,6,6.0
1911,PWA,277,514,Women,Round 1,0,1195_21a,21 a,1.0,,,,8,8,7,7.0
1912,PWA,277,514,Women,Round 1,0,1195_21b,21 b,1.0,,,,8,8,8,8.0
1913,PWA,277,514,Women,Round 2,1,1195_22a,22 a,1.0,,,,8,8,1,1.0
1914,PWA,277,514,Women,Round 2,1,1195_22b,22 b,1.0,,,,8,8,2,2.0
1915,PWA,277,514,Women,Round 2,1,1195_23a,23 a,1.0,,,,8,8,3,3.0
1916,PWA,277,514,Women,Round 2,1,1195_23b,23 b,1.0,,,,8,8,4,4.0
1917,PWA,277,514,Women,Round 2,1,1195_24a,24 a,1.0,,,,8,8,5,5.0
1918,PWA,277,514,Women,Round 2,1,1195_24b,24 b,1.0,,,,8,8,6,6.0
1919,PWA,277,514,Women,Round 2,1,1195_25a,25 a,1.0,,,,8,8,7,7.0
1920,PWA,277,514,Women,Round 2,1,1195_25b,25 b,1.0,,,,8,8,8,8.0
1921,PWA,277,514,Women,Round 3,2,1195_26a,26 a,1.0,,,,4,8,1,3.0
1922,PWA,277,514,Women,Round 3,2,1195_26b,26 b,1.0,,,,4,8,2,4.0
1923,PWA,277,514,Women,Round 3,2,1195_27a,27 a,1.0,,,,4,8,3,5.0
1924,PWA,277,514,Women,Round 3,2,1195_27b,27 b,1.0,,,,4,8,4,6.0
1925,PWA,277,514,Women,Round 4,3,1195_28a,28 a,1.0,,,,4,8,1,3.0
1926,PWA,277,514,Women,Round 4,3,1195_28b,28 b,1.0,,,,4,8,2,4.0
1927,PWA,277,514,Women,Round 4,3,1195_29a,29 a,1.0,,,,4,8,3,5.0
1928,PWA,277,514,Women,Round 4,3,1195_29b,29 b,1.0,,,,4,8,4,6.0
1929,PWA,277,514,Women,Round 5,4,1195_30a,30 a,1.0,,,,2,8,1,4.0
1930,PWA,277,514,Women,Round 5,4,1195_30b,30 b,1.0,,,,2,8,2,5.0
1931,PWA,277,514,Women,Round 6,5,1195_31a,31,1.0,,,,6,8,1,2.0
1932,PWA,277,514,Women,Round 6,5,1195_32a,32,1.0,,,,6,8,2,3.0
1933,PWA,277,514,Women,Round 6,5,1195_33a,33,1.0,,,,6,8,3,4.0
1934,PWA,277,514,Women,Round 6,5,1195_34a,34,1.0,,,,6,8,4,5.0
1935,PWA,277,514,Women,Round 6,5,1195_35a,35,1.0,,,,6,8,5,6.0
1936,PWA,277,514,Women,Round 6,5,1195_36a,36,1.0,,,,6,8,6,7.0
1937,PWA,278,515,Women,Round 1,0,1199_1a,1 a,1.0,,,,16,16,1,1.0
1938,PWA,278,515,Women,Round 1,0,1199_1b,1 b,1.0,,,,16,16,2,2.0
1939,PWA,278,515,Women,Round 2,1,1199_10a,10 a,1.0,,,,8,16,1,5.0
1940,PWA,278,515,Women,Round 2,1,1199_10b,10 b,1.0,,,,8,16,2,6.0
1941,PWA,278,515,Women,Round 2,1,1199_11a,11 a,1.0,,,,8,16,3,7.0
1942,PWA,278,515,Women,Round 2,1,1199_11b,11 b,1.0,,,,8,16,4,8.0
1943,PWA,278,515,Women,Round 2,1,1199_12a,12 a,1.0,,,,8,16,5,9.0
1944,PWA,278,515,Women,Round 2,1,1199_12b,12 b,1.0,,,,8,16,6,10.0
1945,PWA,278,515,Women,Round 3,2,1199_13a,13 a,1.0,,,,4,16,1,7.0
1946,PWA,278,515,Women,Round 3,2,1199_13b,13 b,1.0,,,,4,16,2,8.0
1947,PWA,278,515,Women,Round 3,2,1199_14a,14 a,1.0,,,,4,16,3,9.0
1948,PWA,278,515,Women,Round 3,2,1199_14b,14 b,1.0,,,,4,16,4,10.0
1949,PWA,278,515,Women,Round 4,3,1199_15a,15 a,1.0,,,,2,16,1,8.0
1950,PWA,278,515,Women,Round 4,3,1199_15b,15 b,1.0,,,,2,16,2,9.0
1951,PWA,278,515,Women,Round 5,4,1199_16a,16,1.0,,,,2,16,1,8.0
1952,PWA,278,515,Women,Round 5,4,1199_17a,17,1.0,,,,2,16,2,9.0
1953,PWA,278,515,Women,Round 1,0,1199_2a,2 a,1.0,,,,16,16,3,3.0
1954,PWA,278,515,Women,Round 1,0,1199_2b,2 b,1.0,,,,16,16,4,4.0
1955,PWA,278,515,Women,Round 1,0,1199_3a,3 a,1.0,,,,16,16,5,5.0
1956,PWA,278,515,Women,Round 1,0,1199_3b,3 b,1.0,,,,16,16,6,6.0
1957,PWA,278,515,Women,Round 1,0,1199_4a,4 a,1.0,,,,16,16,7,7.0
1958,PWA,278,515,Women,Round 1,0,1199_4b,4 b,1.0,,,,16,16,8,8.0
1959,PWA,278,515,Women,Round 1,0,1199_5a,5 a,1.0,,,,16,16,9,9.0
1960,PWA,278,515,Women,Round 1,0,1199_5b,5 b,1.0,,,,16,16,10,10.0
1961,PWA,278,515,Women,Round 1,0,1199_6a,6 a,1.0,,,,16,16,11,11.0
1962,PWA,278,515,Women,Round 1,0,1199_6b,6 b,1.0,,,,16,16,12,12.0
1963,PWA,278,515,Women,Round 1,0,1199_7a,7 a,1.0,,,,16,16,13,13.0
1964,PWA,278,515,Women,Round 1,0,1199_7b,7 b,1.0,,,,16,16,14,14.0
1965,PWA,278,515,Women,Round 1,0,1199_8a,8 a,1.0,,,,16,16,15,15.0
1966,PWA,278,515,Women,Round 1,0,1199_8b,8 b,1.0,,,,16,16,16,16.0
1967,PWA,278,515,Women,Round 2,1,1199_9a,9 a,1.0,,,,8,16,7,11.0
1968,PWA,278,515,Women,Round 2,1,1199_9b,9 b,1.0,,,,8,16,8,12.0
1969,PWA,278,516,Men,Round 1,0,1197_1a,1 a,1.0,,,,16,16,1,1.0
1970,PWA,278,516,Men,Round 1,0,1197_1b,1 b,1.0,,,,16,16,2,2.0
1971,PWA,278,516,Men,Round 2,1,1197_10a,10 a,1.0,,,,8,16,1,5.0
1972,PWA,278,516,Men,Round 2,1,1197_10b,10 b,1.0,,,,8,16,2,6.0
1973,PWA,278,516,Men,Round 2,1,1197_11a,11 a,1.0,,,,8,16,3,7.0
1974,PWA,278,516,Men,Round 2,1,1197_11b,11 b,1.0,,,,8,16,4,8.0
1975,PWA,278,516,Men,Round 2,1,1197_12a,12 a,1.0,,,,8,16,5,9.0
1976,PWA,278,516,Men,Round 2,1,1197_12b,12 b,1.0,,,,8,16,6,10.0
1977,PWA,278,516,Men,Round 3,2,1197_13a,13 a,1.0,,,,4,16,1,7.0
1978,PWA,278,516,Men,Round 3,2,1197_13b,13 b,1.0,,,,4,16,2,8.0
1979,PWA,278,516,Men,Round 3,2,1197_14a,14 a,1.0,,,,4,16,3,9.0
1980,PWA,278,516,Men,Round 3,2,1197_14b,14 b,1.0,,,,4,16,4,10.0
1981,PWA,278,516,Men,Round 4,3,1197_15a,15 a,1.0,,,,2,16,1,8.0
1982,PWA,278,516,Men,Round 4,3,1197_15b,15 b,1.0,,,,2,16,2,9.0
1983,PWA,278,516,Men,Round 5,4,1197_16a,16,1.0,,,,2,16,1,8.0
1984,PWA,278,516,Men,Round 5,4,1197_17a,17,1.0,,,,2,16,2,9.0
1985,PWA,278,516,Men,Round 1,0,1197_2a,2 a,1.0,,,,16,16,3,3.0
1986,PWA,278,516,Men,Round 1,0,1197_2b,2 b,1.0,,,,16,16,4,4.0
1987,PWA,278,516,Men,Round 1,0,1197_3a,3 a,1.0,,,,16,16,5,5.0
1988,PWA,278,516,Men,Round 1,0,1197_3b,3 b,1.0,,,,16,16,6,6.0
1989,PWA,278,516,Men,Round 1,0,1197_4a,4 a,1.0,,,,16,16,7,7.0
1990,PWA,278,516,Men,Round 1,0,1197_4b,4 b,1.0,,,,16,16,8,8.0
1991,PWA,278,516,Men,Round 1,0,1197_5a,5 a,1.0,,,,16,16,9,9.0
1992,PWA,278,516,Men,Round 1,0,1197_5b,5 b,1.0,,,,16,16,10,10.0
1993,PWA,278,516,Men,Round 1,0,1197_6a,6 a,1.0,,,,16,16,11,11.0
1994,PWA,278,516,Men,Round 1,0,1197_6b,6 b,1.0,,,,16,16,12,12.0
1995,PWA,278,516,Men,Round 1,0,1197_7a,7 a,1.0,,,,16,16,13,13.0
1996,PWA,278,516,Men,Round 1,0,1197_7b,7 b,1.0,,,,16,16,14,14.0
1997,PWA,278,516,Men,Round 1,0,1197_8a,8 a,1.0,,,,16,16,15,15.0
1998,PWA,278,516,Men,Round 1,0,1197_8b,8 b,1.0,,,,16,16,16,16.0
1999,PWA,278,516,Men,Round 2,1,1197_9a,9 a,1.0,,,,8,16,7,11.0
2000,PWA,278,516,Men,Round 2,1,1197_9b,9 b,1.0,,,,8,16,8,12.0
2001,PWA,278,523,Men,Round 1,0,1197_18a,18 a,1.0,,,,8,8,1,1.0
2002,PWA,278,523,Men,Round 1,0,1197_18b,18 b,1.0,,,,8,8,2,2.0
2003,PWA,278,523,Men,Round 1,0,1197_19a,19 a,1.0,,,,8,8,3,3.0
2004,PWA,278,523,Men,Round 1,0,1197_19b,19 b,1.0,,,,8,8,4,4.0
2005,PWA,278,523,Men,Round 1,0,1197_20a,20 a,1.0,,,,8,8,5,5.0
2006,PWA,278,523,Men,Round 1,0,1197_20b,20 b,1.0,,,,8,8,6,6.0
2007,PWA,278,523,Men,Round 1,0,1197_21a,21 a,1.0,,,,8,8,7,7.0
2008,PWA,278,523,Men,Round 1,0,1197_21b,21 b,1.0,,,,8,8,8,8.0
2009,PWA,278,523,Men,Round 2,1,1197_22a,22 a,1.0,,,,8,8,1,1.0
2010,PWA,278,523,Men,Round 2,1,1197_22b,22 b,1.0,,,,8,8,2,2.0
2011,PWA,278,523,Men,Round 2,1,1197_23a,23 a,1.0,,,,8,8,3,3.0
2012,PWA,278,523,Men,Round 2,1,1197_23b,23 b,1.0,,,,8,8,4,4.0
2013,PWA,278,523,Men,Round 2,1,1197_24a,24 a,1.0,,,,8,8,5,5.0
2014,PWA,278,523,Men,Round 2,1,1197_24b,24 b,1.0,,,,8,8,6,6.0
2015,PWA,278,523,Men,Round 2,1,1197_25a,25 a,1.0,,,,8,8,7,7.0
2016,PWA,278,523,Men,Round 2,1,1197_25b,25 b,1.0,,,,8,8,8,8.0
2017,PWA,278,523,Men,Round 3,2,1197_26a,26 a,1.0,,,,4,8,1,3.0
2018,PWA,278,523,Men,Round 3,2,1197_26b,26 b,1.0,,,,4,8,2,4.0
2019,PWA,278,523,Men,Round 3,2,1197_27a,27 a,1.0,,,,4,8,3,5.0
2020,PWA,278,523,Men,Round 3,2,1197_27b,27 b,1.0,,,,4,8,4,6.0
2021,PWA,278,523,Men,Round 4,3,1197_28a,28 a,1.0,,,,4,8,1,3.0
2022,PWA,278,523,Men,Round 4,3,1197_28b,28 b,1.0,,,,4,8,2,4.0
2023,PWA,278,523,Men,Round 4,3,1197_29a,29 a,1.0,,,,4,8,3,5.0
2024,PWA,278,523,Men,Round 4,3,1197_29b,29 b,1.0,,,,4,8,4,6.0
2025,PWA,278,523,Men,Round 5,4,1197_30a,30 a,1.0,,,,2,8,1,4.0
2026,PWA,278,523,Men,Round 5,4,1197_30b,30 b,1.0,,,,2,8,2,5.0
2027,PWA,278,523,Men,Round 6,5,1197_31a,31,1.0,,,,6,8,1,2.0
2028,PWA,278,523,Men,Round 6,5,1197_32a,32,1.0,,,,6,8,2,3.0
2029,PWA,278,523,Men,Round 6,5,1197_33a,33,1.0,,,,6,8,3,4.0
2030,PWA,278,523,Men,Round 6,5,1197_34a,34,1.0,,,,6,8,4,5.0
2031,PWA,278,523,Men,Round 6,5,1197_35a,35,1.0,,,,6,8,5,6.0
2032,PWA,278,523,Men,Round 6,5,1197_36a,36,1.0,,,,6,8,6,7.0
2033,PWA,278,524,Women,Round 1,0,1199_18a,18 a,1.0,,,,8,8,1,1.0
2034,PWA,278,524,Women,Round 1,0,1199_18b,18 b,1.0,,,,8,8,2,2.0
2035,PWA,278,524,Women,Round 1,0,1199_19a,19 a,1.0,,,,8,8,3,3.0
2036,PWA,278,524,Women,Round 1,0,1199_19b,19 b,1.0,,,,8,8,4,4.0
2037,PWA,278,524,Women,Round 1,0,1199_20a,20 a,1.0,,,,8,8,5,5.0
2038,PWA,278,524,Women,Round 1,0,1199_20b,20 b,1.0,,,,8,8,6,6.0
2039,PWA,278,524,Women,Round 1,0,1199_21a,21 a,1.0,,,,8,8,7,7.0
2040,PWA,278,524,Women,Round 1,0,1199_21b,21 b,1.0,,,,8,8,8,8.0
2041,PWA,278,524,Women,Round 2,1,1199_22a,22 a,1.0,,,,8,8,1,1.0
2042,PWA,278,524,Women,Round 2,1,1199_22b,22 b,1.0,,,,8,8,2,2.0
2043,PWA,278,524,Women,Round 2,1,1199_23a,23 a,1.0,,,,8,8,3,3.0
2044,PWA,278,524,Women,Round 2,1,1199_23b,23 b,1.0,,,,8,8,4,4.0
2045,PWA,278,524,Women,Round 2,1,1199_24a,24 a,1.0,,,,8,8,5,5.0
2046,PWA,278,524,Women,Round 2,1,1199_24b,24 b,1.0,,,,8,8,6,6.0
2047,PWA,278,524,Women,Round 2,1,1199_25a,25 a,1.0,,,,8,8,7,7.0
2048,PWA,278,524,Women,Round 2,1,1199_25b,25 b,1.0,,,,8,8,8,8.0
2049,PWA,278,524,Women,Round 3,2,1199_26a,26 a,1.0,,,,4,8,1,3.0
2050,PWA,278,524,Women,Round 3,2,1199_26b,26 b,1.0,,,,4,8,2,4.0
2051,PWA,278,524,Women,Round 3,2,1199_27a,27 a,1.0,,,,4,8,3,5.0
2052,PWA,278,524,Women,Round 3,2,1199_27b,27 b,1.0,,,,4,8,4,6.0
2053,PWA,278,524,Women,Round 4,3,1199_28a,28 a,1.0,,,,4,8,1,3.0
2054,PWA,278,524,Women,Round 4,3,1199_28b,28 b,1.0,,,,4,8,2,4.0
2055,PWA,278,524,Women,Round 4,3,1199_29a,29 a,1.0,,,,4,8,3,5.0
2056,PWA,278,524,Women,Round 4,3,1199_29b,29 b,1.0,,,,4,8,4,6.0
2057,PWA,278,524,Women,Round 5,4,1199_30a,30 a,1.0,,,,2,8,1,4.0
2058,PWA,278,524,Women,Round 5,4,1199_30b,30 b,1.0,,,,2,8,2,5.0
2059,PWA,278,524,Women,Round 6,5,1199_31a,31,1.0,,,,6,8,1,2.0
2060,PWA,278,524,Women,Round 6,5,1199_32a,32,1.0,,,,6,8,2,3.0
2061,PWA,278,524,Women,Round 6,5,1199_33a,33,1.0,,,,6,8,3,4.0
2062,PWA,278,524,Women,Round 6,5,1199_34a,34,1.0,,,,6,8,4,5.0
2063,PWA,278,524,Women,Round 6,5,1199_35a,35,1.0,,,,6,8,5,6.0
2064,PWA,278,524,Women,Round 6,5,1199_36a,36,1.0,,,,6,8,6,7.0
2065,PWA,286,579,Men,Round 1,0,1282_1a,1 a,1.0,,,,16,16,1,1.0
2066,PWA,286,579,Men,Round 1,0,1282_1b,1 b,1.0,,,,16,16,2,2.0
2067,PWA,286,579,Men,Round 2,1,1282_10a,10 a,1.0,,,,16,16,1,1.0
2068,PWA,286,579,Men,Round 2,1,1282_10b,10 b,1.0,,,,16,16,2,2.0
2069,PWA,286,579,Men,Round 2,1,1282_11a,11 a,1.0,,,,16,16,3,3.0
2070,PWA,286,579,Men,Round 2,1,1282_11b,11 b,1.0,,,,16,16,4,4.0
2071,PWA,286,579,Men,Round 2,1,1282_12a,12 a,1.0,,,,16,16,5,5.0
2072,PWA,286,579,Men,Round 2,1,1282_12b,12 b,1.0,,,,16,16,6,6.0
2073,PWA,286,579,Men,Round 2,1,1282_13a,13 a,1.0,,,,16,16,7,7.0
2074,PWA,286,579,Men,Round 2,1,1282_13b,13 b,1.0,,,,16,16,8,8.0
2075,PWA,286,579,Men,Round 2,1,1282_14a,14 a,1.0,,,,16,16,9,9.0
2076,PWA,286,579,Men,Round 2,1,1282_14b,14 b,1.0,,,,16,16,10,10.0
2077,PWA,286,579,Men,Round 2,1,1282_15a,15 a,1.0,,,,16,16,11,11.0
2078,PWA,286,579,Men,Round 2,1,1282_15b,15 b,1.0,,,,16,16,12,12.0
2079,PWA,286,579,Men,Round 2,1,1282_16a,16 a,1.0,,,,16,16,13,13.0
2080,PWA,286,579,Men,Round 2,1,1282_16b,16 b,1.0,,,,16,16,14,14.0
2081,PWA,286,579,Men,Round 3,2,1282_17a,17 a,1.0,,,,8,16,1,5.0
2082,PWA,286,579,Men,Round 3,2,1282_17b,17 b,1.0,,,,8,16,2,6.0
2083,PWA,286,579,Men,Round 3,2,1282_18a,18 a,1.0,,,,8,16,3,7.0
2084,PWA,286,579,Men,Round 3,2,1282_18b,18 b,1.0,,,,8,16,4,8.0
2085,PWA,286,579,Men,Round 3,2,1282_19a,19 a,1.0,,,,8,16,5,9.0
2086,PWA,286,579,Men,Round 3,2,1282_19b,19 b,1.0,,,,8,16,6,10.0
2087,PWA,286,579,Men,Round 1,0,1282_2a,2 a,1.0,,,,16,16,3,3.0
2088,PWA,286,579,Men,Round 1,0,1282_2b,2 b,1.0,,,,16,16,4,4.0
2089,PWA,286,579,Men,Round 3,2,1282_20a,20 a,1.0,,,,8,16,7,11.0
2090,PWA,286,579,Men,Round 3,2,1282_20b,20 b,1.0,,,,8,16,8,12.0
2091,PWA,286,579,Men,Round 4,3,1282_21a,21 a,1.0,,,,4,16,1,7.0
2092,PWA,286,579,Men,Round 4,3,1282_21b,21 b,1.0,,,,4,16,2,8.0
2093,PWA,286,579,Men,Round 4,3,1282_22a,22 a,1.0,,,,4,16,3,9.0
2094,PWA,286,579,Men,Round 4,3,1282_22b,22 b,1.0,,,,4,16,4,10.0
2095,PWA,286,579,Men,Round 5,4,1282_23a,23 a,1.0,,,,2,16,1,8.0
2096,PWA,286,579,Men,Round 5,4,1282_23b,23 b,1.0,,,,2,16,2,9.0
2097,PWA,286,579,Men,Round 6,5,1282_24a,24,1.0,,,,2,16,1,8.0
2098,PWA,286,579,Men,Round 6,5,1282_25a,25,1.0,,,,2,16,2,9.0
2099,PWA,286,579,Men,Round 1,0,1282_3a,3 a,1.0,,,,16,16,5,5.0
2100,PWA,286,579,Men,Round 1,0,1282_3b,3 b,1.0,,,,16,16,6,6.0
2101,PWA,286,579,Men,Round 1,0,1282_4a,4 a,1.0,,,,16,16,7,7.0
2102,PWA,286,579,Men,Round 1,0,1282_4b,4 b,1.0,,,,16,16,8,8.0
2103,PWA,286,579,Men,Round 1,0,1282_5a,5 a,1.0,,,,16,16,9,9.0
2104,PWA,286,579,Men,Round 1,0,1282_5b,5 b,1.0,,,,16,16,10,10.0
2105,PWA,286,579,Men,Round 1,0,1282_6a,6 a,1.0,,,,16,16,11,11.0
